sep=,
DeviceTag:,Xsens DOT 2,,,,,,,,,,,,,,,,,
FirmwareVersion:,3.0.0,,,,,,,,,,,,,,,,,
AppVersion:,2023.6.1,,,,,,,,,,,,,,,,,
SyncStatus:,Un-synced,,,,,,,,,,,,,,,,,
OutputRate:,60Hz,,,,,,,,,,,,,,,,,
FilterProfile:,General,,,,,,,,,,,,,,,,,
Measurement Mode:,Sensor fusion Mode - Extended (Quaternion),,,,,,,,,,,,,,,,,
StartTime:,2024-03-15 15:49:47.560 +0530,,,,,,,,,,,,,,,,,
 2024,,,,,,,,,,,,,,,,,,,

PacketCounter,SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z,Status
60, 733175136, 0.07223365, -0.76958185, -0.10093321, -0.6263695, -0.15257543, -0.14489065, 0.17995167, 0
61, 733191803, 0.07206938, -0.76947725, -0.10066857, -0.62655973, -0.14325048, -0.14979744, 0.17497349, 0
62, 733208470, 0.0721097, -0.7692601, -0.10063715, -0.6268264, -0.1162639, -0.17436625, 0.117295265, 0
63, 733225137, 0.071986884, -0.76897377, -0.100410014, -0.62722814, -0.06231525, -0.23781787, 0.05469799, 0
64, 733241804, 0.07172819, -0.7687447, -0.10014727, -0.62758064, -0.061182465, -0.26181126, 0.066675186, 0
65, 733258471, 0.071451925, -0.76860493, -0.09986946, -0.62782747, -0.15999241, -0.1567649, 0.2027359, 0
66, 733275138, 0.07127758, -0.76846826, -0.09959398, -0.6280584, -0.20486966, -0.044667836, 0.21293545, 0
67, 733291805, 0.0709328, -0.76839507, -0.0991173, -0.62826234, -0.22407757, -0.03369167, 0.16880894, 0
68, 733308472, 0.070500836, -0.768345, -0.098643936, -0.6284466, -0.29421833, -0.024626099, 0.1090107, 0
69, 733325139, 0.070011556, -0.7683176, -0.098120674, -0.62861687, -0.32713312, -0.029886197, 0.10265446, 0
70, 733341806, 0.06965817, -0.7683371, -0.09779619, -0.6286828, -0.35871068, -0.06921565, 0.12916756, 0
71, 733358473, 0.069442146, -0.7683957, -0.09767167, -0.6286542, -0.32794002, -0.081094466, 0.1764698, 0
72, 733375140, 0.06936119, -0.7683897, -0.09773844, -0.62866014, -0.2886011, -0.051788174, 0.20051289, 0
73, 733391807, 0.069404155, -0.7682906, -0.097930275, -0.6287468, -0.21280932, 0.0066771144, 0.17673588, 0
74, 733408474, 0.069503605, -0.76809883, -0.09816251, -0.6289337, -0.20201883, 0.036227986, 0.19131565, 0
75, 733425141, 0.06972367, -0.7676946, -0.09850633, -0.62934893, -0.20294762, 0.08011638, 0.27258587, 0
76, 733441808, 0.069653645, -0.76724327, -0.09863015, -0.6298876, -0.12675366, 0.10899442, 0.2918234, 0
77, 733458475, 0.06886258, -0.7665589, -0.0981766, -0.63087803, -0.10856034, 0.1135001, 0.35650444, 0
78, 733475142, 0.06749961, -0.7655956, -0.09704182, -0.63236874, -0.14824653, 0.11537482, 0.2496767, 0
79, 733491809, 0.06598713, -0.7646591, -0.09569958, -0.6338643, -0.08224946, 0.04039019, 0.15282726, 0
80, 733508476, 0.064441614, -0.76359767, -0.09427963, -0.6355134, -0.19877094, -0.12241235, 0.20178413, 0
81, 733525143, 0.06310422, -0.7622236, -0.09306578, -0.6374729, -0.27621278, -0.203015, 0.25348663, 0
82, 733541810, 0.06259578, -0.7599694, -0.09262445, -0.6402725, -0.3770653, -0.2292747, -0.030556679, 0
83, 733558477, 0.06334884, -0.7577423, -0.09332346, -0.6427319, -0.716093, -0.5305506, -0.46735477, 0
84, 733575144, 0.063155405, -0.7559248, -0.09356606, -0.64485234, -1.2167078, -0.73597765, -0.17263794, 0
85, 733591811, 0.061790533, -0.75445306, -0.09315401, -0.646765, -1.6877564, -0.7841925, -0.07626915, 0
86, 733608478, 0.06095229, -0.7532545, -0.093112364, -0.6482458, -1.287774, -0.41756922, 0.082214355, 0
87, 733625145, 0.060551126, -0.7519112, -0.09299271, -0.6498582, -0.8143746, -0.23002023, 0.18630981, 0
88, 733641812, 0.060743686, -0.7498235, -0.09312893, -0.6522286, -0.23911896, -0.09891996, 0.17761803, 0
89, 733658479, 0.06192041, -0.746573, -0.094096005, -0.6556987, 0.33987296, -0.1976807, 0.054840088, 0
90, 733675146, 0.0639732, -0.74238116, -0.0956869, -0.6600166, 0.9387251, -0.072360225, 6.9999695E-4, 0
91, 733691813, 0.06718288, -0.7378163, -0.09821539, -0.66443014, 1.1373372, 0.21799336, 0.46126842, 0
92, 733708480, 0.07127201, -0.7326345, -0.10115534, -0.6692792, 0.9145464, 0.19642185, 0.9285183, 0
93, 733725147, 0.07499561, -0.7272301, -0.10366426, -0.6743635, 0.4821744, 0.04576657, 0.9621773, 0
94, 733741814, 0.07808628, -0.72157365, -0.10560128, -0.67976654, -0.009224603, 0.14601672, 1.0129204, 0
95, 733758481, 0.081845485, -0.7138839, -0.10715878, -0.6871597, -0.82933277, 0.34721982, 1.4382992, 0
96, 733775148, 0.08725126, -0.7045444, -0.108475365, -0.6958719, -0.9693261, 0.0698003, -0.038306236, 0
97, 733791815, 0.09253125, -0.697578, -0.11075793, -0.7018231, 0.7120946, -0.24551906, -0.8516302, 0
98, 733808482, 0.09577894, -0.69281113, -0.11363492, -0.705639, 0.3017542, -0.93292886, -0.7942362, 0
99, 733825149, 0.09761318, -0.68850845, -0.11700545, -0.7090398, -2.5373955, -2.3779747, -0.18284321, 0
100, 733841816, 0.09538989, -0.68529546, -0.115752876, -0.71265155, -3.0648208, -2.4144025, 0.26480484, 0
101, 733858483, 0.09185072, -0.68277186, -0.11264176, -0.71602917, -2.304557, -1.5305849, 0.21396828, 0
102, 733875150, 0.08823832, -0.6804947, -0.10911853, -0.7191898, -1.5232468, -0.21776141, 0.2996292, 0
103, 733891817, 0.0859963, -0.67782485, -0.10644489, -0.7223766, -1.5352681, 1.0706099, 0.11188507, 0
104, 733908484, 0.085730545, -0.67491263, -0.106566526, -0.72511184, -1.1061728, 1.4460456, 0.047333717, 0
105, 733925151, 0.087077655, -0.6713274, -0.108559504, -0.72797805, -0.51407623, 0.98475784, 0.31027508, 0
106, 733941818, 0.08903248, -0.66755825, -0.11096408, -0.73083943, 0.2584377, 0.1323717, 0.3751421, 0
107, 733958485, 0.09078135, -0.66341275, -0.112656265, -0.7341328, 0.8818007, -0.8565022, 0.2805395, 0
108, 733975152, 0.09110649, -0.6594163, -0.11275513, -0.7376695, 0.86576957, -1.4665662, 0.29246998, 0
109, 733991819, 0.089484006, -0.655599, -0.11091524, -0.74153924, 0.64328164, -1.6095872, 0.09208965, 0
110, 734008486, 0.086053655, -0.6519924, -0.107292436, -0.74564683, 0.37628728, -1.314478, -0.032567978, 0
111, 734025153, 0.081234924, -0.6486779, -0.10229505, -0.7497691, 0.06325906, -0.71662855, 0.009170532, 0
112, 734041820, 0.07587327, -0.6453718, -0.09657586, -0.7539309, -0.3742612, -0.2699957, -0.08360481, 0
113, 734058487, 0.07065286, -0.64222157, -0.090952426, -0.7578176, -0.33428186, 0.0077195787, 0.028240204, 0
114, 734075154, 0.065856144, -0.6391278, -0.08601741, -0.7614327, -0.30892926, 0.3001508, -0.040275574, 0
115, 734091821, 0.06187655, -0.6362331, -0.08244704, -0.7645792, -0.1703846, 0.34097043, -0.17695904, 0
116, 734108488, 0.059423484, -0.63345957, -0.08088358, -0.7672391, -0.48766106, 0.5096532, -0.24480629, 0
117, 734125155, 0.057747133, -0.6306355, -0.0805702, -0.7697225, -0.33806586, 0.72463346, -0.061249733, 0
118, 734141822, 0.05668786, -0.6278314, -0.08091248, -0.77205396, 0.008537622, 1.0934116, -0.06847763, 0
119, 734158489, 0.056129895, -0.6251654, -0.08187422, -0.7741539, 0.16847782, 1.2149941, 0.011816978, 0
120, 734175156, 0.056186803, -0.6226446, -0.08323794, -0.77603364, 0.30403712, 1.1966144, 0.072416306, 0
121, 734191823, 0.05658596, -0.62041056, -0.08424671, -0.77768344, 0.528607, 0.8873051, 0.123018265, 0
122, 734208490, 0.05730847, -0.61862, -0.08509943, -0.77896285, 0.6504122, 0.51996654, 0.14441872, 0
123, 734225157, 0.058092117, -0.6169812, -0.0861924, -0.7800836, 0.71612895, 0.14664553, 0.113615036, 0
124, 734241824, 0.05872955, -0.6151874, -0.08762787, -0.78129184, 0.7024746, -0.18092597, 0.062314034, 0
125, 734258491, 0.058923136, -0.6129827, -0.08923368, -0.7828267, 0.6156998, -0.51749444, 0.05156994, 0
126, 734275158, 0.058531836, -0.61064273, -0.09059485, -0.78452677, 0.74940354, -0.875046, 0.0055236816, 0
127, 734291825, 0.05740099, -0.60841864, -0.091120005, -0.7862755, 0.3969041, -1.2916118, -0.2185831, 0
128, 734308492, 0.055486456, -0.6062324, -0.09052178, -0.78816843, 0.47415537, -1.2448406, -0.11191845, 0
129, 734325159, 0.052838665, -0.6041774, -0.08866948, -0.79013646, 0.42833605, -0.93918425, 0.35788822, 0
130, 734341826, 0.049771234, -0.6018049, -0.086025216, -0.79243505, -0.072189026, -0.5826426, 0.6379051, 0
131, 734358493, 0.046179913, -0.59923476, -0.08290228, -0.79492927, -0.21034977, -0.23577353, 0.5469961, 0
132, 734375160, 0.042892564, -0.59653723, -0.07993342, -0.79744244, -0.70273507, -0.10591572, 0.25587463, 0
133, 734391827, 0.039724585, -0.5932537, -0.07695278, -0.800344, 0.19612719, 0.18566374, 0.21291733, 0
134, 734408494, 0.037080847, -0.59007263, -0.07434274, -0.8030646, 0.24106683, 0.43050775, -0.09791565, 0
135, 734425161, 0.034740105, -0.58695614, -0.072274014, -0.80563796, -0.09638093, 0.4676994, 6.8187714E-4, 0
136, 734441828, 0.032422967, -0.58303833, -0.07031948, -0.80874616, 0.23980783, 0.21496594, 0.39106846, 0
137, 734458495, 0.02956104, -0.5783209, -0.06791969, -0.8124396, 0.11672143, 0.30315906, 0.65658474, 0
138, 734475162, 0.027002664, -0.57307553, -0.06587648, -0.8164041, -0.0014205872, 0.009572906, 0.20147419, 0
139, 734491829, 0.024296755, -0.56743026, -0.06344272, -0.82061434, 0.32763496, -0.27916208, 0.10686684, 0
140, 734508496, 0.021551576, -0.56138533, -0.061261058, -0.82500285, 0.21082443, -0.41557187, -0.17113972, 0
141, 734525163, 0.018250857, -0.5547503, -0.059289966, -0.82970107, 0.29309866, -0.4009904, -0.14508533, 0
142, 734541830, 0.01405493, -0.5472994, -0.057414886, -0.834847, 0.42207947, -0.3702784, 0.15802288, 0
143, 734558497, 0.009950324, -0.5398571, -0.05633353, -0.8398109, -0.27320695, -0.4203951, -0.2628479, 0
144, 734575164, 0.006208508, -0.53212357, -0.05524035, -0.8448401, -0.9204705, -0.38829112, -0.55148697, 0
145, 734591831, 0.0033023749, -0.5241538, -0.05448082, -0.8498728, -0.9827419, -0.28314424, -0.83941555, 0
146, 734608498, 4.302173E-4, -0.516732, -0.053550787, -0.8544708, -1.3953024, 0.19463493, -0.66364384, 0
147, 734625165, -0.0022779487, -0.50940967, -0.053342067, -0.85886633, -1.2259635, -0.08866492, -0.6178074, 0
148, 734641832, -0.00489095, -0.50194234, -0.053902995, -0.86320597, -1.0848504, -0.3496941, -0.3259554, 0
149, 734658499, -0.0073018093, -0.49488744, -0.055690996, -0.8671402, -1.1076347, -0.26888385, -0.22119522, 0
150, 734675166, -0.009627272, -0.48805767, -0.058315445, -0.8708082, -0.93264467, -0.9505139, 0.23727798, 0
151, 734691833, -0.012400122, -0.4813012, -0.06046101, -0.87437993, -1.0479263, -1.5757995, 0.3612175, 0
152, 734708500, -0.016038882, -0.47404203, -0.061424073, -0.8782109, -0.9136868, -2.0290174, 0.57562065, 0
153, 734725167, -0.020310061, -0.4668157, -0.061759897, -0.8819618, -0.7022762, -2.0389202, 0.22791958, 0
154, 734741834, -0.025441118, -0.45944107, -0.061725922, -0.88569564, -0.5641408, -1.4132367, 0.15965271, 0
155, 734758501, -0.031098805, -0.4517481, -0.061778557, -0.8894607, -1.0803832, -0.52033, -0.50901604, 0
156, 734775168, -0.036405515, -0.44441503, -0.062614135, -0.8928884, -0.93258595, -0.5009691, -0.65649223, 0
157, 734791835, -0.04174734, -0.4367523, -0.062813096, -0.89641464, -1.0901762, 0.071034774, -0.4808569, 0
158, 734808502, -0.04704799, -0.42892548, -0.06252261, -0.8999448, -0.9046622, 0.6350563, -0.26205158, 0
159, 734825169, -0.05222312, -0.42112723, -0.062223718, -0.9033567, -1.0497011, 0.8740779, 0.0034799576, 0
160, 734841836, -0.05731233, -0.41350985, -0.06231163, -0.9065554, -1.1111206, 1.0333585, 0.17022133, 0
161, 734858503, -0.061769374, -0.40586433, -0.06296639, -0.9096671, -0.98093176, 1.1525874, 0.19635868, 0
162, 734875170, -0.06560332, -0.39835876, -0.06406668, -0.9126348, -1.0316805, 1.1843008, 0.10149765, 0
163, 734891837, -0.06895358, -0.3911678, -0.06556731, -0.9153876, -1.0635068, 1.0062643, -0.0029687881, 0
164, 734908504, -0.071794145, -0.3847667, -0.06738844, -0.91774696, -1.0472656, 0.70778567, 0.026285172, 0
165, 734925171, -0.0740988, -0.37839234, -0.06903756, -0.9200884, -1.243362, 0.5552326, 0.29526043, 0
166, 734941838, -0.075928986, -0.37215325, -0.07083657, -0.92234457, -1.300241, 0.44828355, 0.23569584, 0
167, 734958505, -0.07740207, -0.36600506, -0.072705045, -0.9245342, -1.1562183, 0.3524933, 0.17878151, 0
168, 734975172, -0.07849627, -0.36007693, -0.07490388, -0.9265919, -0.96397, 0.21911417, 0.051553726, 0
169, 734991839, -0.07938106, -0.35407662, -0.0773306, -0.9286273, -0.6893813, 0.07134852, -0.104953766, 0
170, 735008506, -0.08023137, -0.34795648, -0.0800658, -0.9306337, -0.337241, -0.21344478, -0.3933525, 0
171, 735025173, -0.08135348, -0.34147677, -0.08278454, -0.9326963, -0.0230729, -0.5569556, -0.23492813, 0
172, 735041840, -0.08278169, -0.33466285, -0.08490316, -0.93484735, 0.11554196, -0.79179657, -0.2647848, 0
173, 735058507, -0.084283456, -0.32745862, -0.08686494, -0.93708163, -0.1449352, -0.5896363, -0.37578964, 0
174, 735075174, -0.086150534, -0.32001126, -0.08850903, -0.9393282, -0.3343021, -0.48130152, -0.45589828, 0
175, 735091841, -0.08818008, -0.31199697, -0.08988179, -0.9417026, -0.46735623, -0.4085387, -0.40211868, 0
176, 735108508, -0.09016589, -0.30352134, -0.09098024, -0.94417566, -0.3376275, -0.21604869, -0.48831463, 0
177, 735125175, -0.09202914, -0.29499152, -0.092099175, -0.946588, 0.03963262, -0.14006391, -0.45438766, 0
178, 735141842, -0.09379461, -0.28606716, -0.093235366, -0.94903934, 0.15970013, -0.0022660862, -0.5952482, 0
179, 735158509, -0.09556658, -0.27644107, -0.09399071, -0.9516373, 0.6132226, -0.15000743, -0.2798643, 0
180, 735175176, -0.09731135, -0.26667792, -0.09450584, -0.954192, 0.39077175, -0.33727837, -0.34936905, 0
181, 735191843, -0.09918077, -0.25662094, -0.094566315, -0.9567478, 0.10795856, -0.7424403, -0.10106373, 0
182, 735208510, -0.10130695, -0.24605411, -0.09334929, -0.9594168, 0.16483016, -0.2162522, -0.3874159, 0
183, 735225177, -0.10343615, -0.23511755, -0.093047336, -0.9619579, -0.17328498, 0.4207134, -0.4301939, 0
184, 735241844, -0.10630365, -0.22363093, -0.0928881, -0.96439654, -0.086286426, -0.19020958, -0.10412216, 0
185, 735258511, -0.10968796, -0.21259493, -0.09205477, -0.9665911, -0.34610268, -0.34346983, 0.10645199, 0
186, 735275178, -0.11349605, -0.20194024, -0.09079891, -0.9685529, -0.35211203, -0.98892146, 0.46527386, 0
187, 735291845, -0.1182698, -0.192598, -0.08781123, -0.9701587, 0.2976836, -2.0362322, 0.82056427, 0
188, 735308512, -0.12336383, -0.1842449, -0.08319508, -0.9715523, 0.28892937, -1.7952198, 0.8796644, 0
189, 735325179, -0.12776999, -0.17739567, -0.078306645, -0.9726634, 0.5116847, -1.7739444, 0.8317261, 0
190, 735341846, -0.13129917, -0.17194346, -0.07389846, -0.97351694, 0.33163077, -0.8471267, 0.334548, 0
191, 735358513, -0.13403055, -0.16743743, -0.07063299, -0.9741725, 0.43193656, -0.23634154, 0.27318954, 0
192, 735375180, -0.13654828, -0.16405924, -0.06739646, -0.97462666, 0.48337078, 0.023764163, 0.13970661, 0
193, 735391847, -0.13887343, -0.16127525, -0.06431786, -0.9749707, 0.5229055, -0.14462331, 0.10273075, 0
194, 735408514, -0.14064059, -0.15880392, -0.06112458, -0.97532845, 0.6577223, 0.152672, -0.04127121, 0
195, 735425181, -0.14172123, -0.15665445, -0.05901755, -0.9756493, 0.6662094, 0.274719, -0.11364746, 0
196, 735441848, -0.14264618, -0.15472664, -0.0580175, -0.9758821, 0.66384476, 0.57925785, -0.37847137, 0
197, 735458515, -0.14393258, -0.1528694, -0.05780333, -0.97599864, 0.35843182, 0.4879137, -0.4757166, 0
198, 735475182, -0.14572231, -0.15100347, -0.057845045, -0.97602105, 0.45353052, 0.021091254, -0.46704865, 0
199, 735491849, -0.14778107, -0.1490806, -0.057916477, -0.97600293, 0.5243882, -0.2953243, -0.40617466, 0
200, 735508516, -0.14985274, -0.1468496, -0.057281893, -0.97606283, 0.305169, -0.25962117, -0.07190132, 0
201, 735525183, -0.15170297, -0.14439441, -0.055949252, -0.9762204, 0.13322054, 0.08969543, -0.015363693, 0
202, 735541850, -0.15328448, -0.14201625, -0.054164577, -0.9764229, 0.43587798, 0.015451479, 0.16646194, 0
203, 735558517, -0.1545264, -0.14005543, -0.05236809, -0.9766085, 0.64848965, 0.14772648, 0.12808609, 0
204, 735575184, -0.15540211, -0.138339, -0.050880894, -0.97679263, 0.65976405, 0.12696664, 0.07985973, 0
205, 735591851, -0.15581103, -0.13692288, -0.04946982, -0.9769994, 0.55879015, 0.054294802, 0.27804852, 0
206, 735608518, -0.15570532, -0.13616215, -0.048627466, -0.9771649, 0.36151546, -0.020496348, 0.19945145, 0
207, 735625185, -0.15530835, -0.13571495, -0.04846242, -0.9772985, 0.1896199, 4.9573777E-4, -0.08457756, 0
208, 735641852, -0.15485951, -0.13588634, -0.048339352, -0.97735214, 0.22212888, -0.13423952, -0.16123009, 0
209, 735658519, -0.15441558, -0.13618869, -0.04874349, -0.9773601, 0.10258363, -0.3017135, -0.16993237, 0
210, 735675186, -0.1541327, -0.13617884, -0.04891133, -0.9773978, -0.1284924, -0.19037504, 0.06514835, 0
211, 735691853, -0.15381706, -0.1361719, -0.048728034, -0.9774576, -0.3175125, -0.0363234, 0.041244507, 0
212, 735708520, -0.15331922, -0.13618043, -0.04851748, -0.97754514, -0.3072718, -0.0032376829, -0.083667755, 0
213, 735725187, -0.1526279, -0.13620822, -0.04830117, -0.9776601, -0.10094435, 0.0044610254, -0.18758965, 0
214, 735741854, -0.15185653, -0.13623834, -0.048027664, -0.9777895, 0.059112918, -0.021375647, -0.20822048, 0
215, 735758521, -0.15101667, -0.13621959, -0.04775078, -0.9779358, 0.097769044, -0.12483493, -0.07706356, 0
216, 735775188, -0.15005465, -0.13633487, -0.0477045, -0.97807, 0.10824918, -0.1323552, -0.007484436, 0
217, 735791855, -0.14906986, -0.13657677, -0.047759417, -0.9781842, 0.065731406, -0.13791327, -0.054919243, 0
218, 735808522, -0.14816277, -0.13685171, -0.047696367, -0.9782867, 0.00745364, -0.13309567, -0.05327511, 0
219, 735825189, -0.14730258, -0.13717484, -0.047559053, -0.97837806, -0.08937258, -0.12552412, -0.027573586, 0
220, 735841856, -0.14641038, -0.13740736, -0.04739824, -0.97848725, -0.2869502, -0.05665851, -0.12011242, 0
221, 735858523, -0.14539582, -0.13751687, -0.047428854, -0.9786214, -0.32053912, -0.07976592, -0.22189426, 0
222, 735875190, -0.14437802, -0.13753653, -0.047627605, -0.9787598, -0.23734735, -0.17689559, -0.2585621, 0
223, 735891857, -0.14342155, -0.13757043, -0.04771287, -0.97889143, -0.08284791, -0.40051684, -0.12772655, 0
224, 735908524, -0.1425342, -0.13768685, -0.047687873, -0.9790058, -0.03226165, -0.38796455, 0.15293121, 0
