sep=,
DeviceTag:,Xsens DOT 5,,,,,,,,,,,,,,,,,
FirmwareVersion:,3.0.0,,,,,,,,,,,,,,,,,
AppVersion:,2023.6.1,,,,,,,,,,,,,,,,,
SyncStatus:,Un-synced,,,,,,,,,,,,,,,,,
OutputRate:,60Hz,,,,,,,,,,,,,,,,,
FilterProfile:,General,,,,,,,,,,,,,,,,,
Measurement Mode:,Sensor fusion Mode - Extended (Quaternion),,,,,,,,,,,,,,,,,
StartTime:,2024-03-15 15:49:47.561 +0530,,,,,,,,,,,,,,,,,
 2024,,,,,,,,,,,,,,,,,,,

PacketCounter,SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z,Status
14, 753690106, 0.3157346, 0.6711646, -0.34639803, 0.57433295, -0.017505758, -0.0057315426, 0.076052666, 0
15, 753706773, 0.31571004, 0.67117834, -0.34658292, 0.57421875, -0.015224809, -0.014839472, 0.079722404, 0
16, 753723440, 0.31568292, 0.6712243, -0.34664926, 0.57413995, 0.013419941, -0.020977808, 0.07502556, 0
17, 753740107, 0.31566417, 0.6712596, -0.34675485, 0.5740451, 0.006378948, -0.033830028, 0.11024094, 0
18, 753756774, 0.3155751, 0.6713417, -0.3467764, 0.5739852, 0.024523506, -0.010972251, 0.08673954, 0
19, 753773441, 0.31545585, 0.6714193, -0.34680933, 0.5739401, -0.0032657478, -0.039612755, 0.09229851, 0
20, 753790108, 0.31534046, 0.6714989, -0.34682822, 0.573899, -0.040287316, -0.058461603, 0.06387329, 0
21, 753806775, 0.31530553, 0.6715323, -0.34694582, 0.57380795, -0.055517934, -0.04246746, 0.07435417, 0
22, 753823442, 0.31524032, 0.6715942, -0.34704202, 0.57371294, -0.019953895, -0.01884706, 0.08450794, 0
23, 753840109, 0.3150155, 0.6717513, -0.3469557, 0.57370484, -0.023497246, -0.040775914, 0.090880394, 0
24, 753856776, 0.3149521, 0.67181104, -0.34704486, 0.57361585, -0.012790306, -0.07784241, 0.08243656, 0
25, 753873443, 0.31486028, 0.67188424, -0.34709224, 0.5735518, -0.041872807, -0.061339777, 0.04505253, 0
26, 753890110, 0.31485534, 0.6719197, -0.34724095, 0.57342297, -0.015208939, -0.06313392, 0.07293701, 0
27, 753906777, 0.31484208, 0.67194045, -0.34737995, 0.5733217, 0.00341159, -0.03927838, 0.13352013, 0
28, 753923444, 0.31489825, 0.6719044, -0.34762746, 0.57318324, -0.020387733, -0.038370915, 0.072675705, 0
29, 753940111, 0.3148139, 0.67195946, -0.34769404, 0.5731244, -6.270656E-4, -0.028119942, 0.041911125, 0
30, 753956778, 0.3147066, 0.67202276, -0.3477584, 0.5730701, -0.0015518505, -0.037165735, 0.08089733, 0
31, 753973445, 0.31460437, 0.67210853, -0.34780976, 0.5729946, 0.011911006, -0.062964045, 0.060297012, 0
32, 753990112, 0.31455114, 0.67219317, -0.34789586, 0.57287216, 0.011549361, -0.09916845, 0.100346565, 0
33, 754006779, 0.3144963, 0.67227703, -0.34793425, 0.5727805, 0.01256724, -0.10063045, 0.099612236, 0
34, 754023446, 0.31445456, 0.672357, -0.34794897, 0.57270056, 0.013238337, -0.10320174, 0.084667206, 0
35, 754040113, 0.31430343, 0.6725018, -0.34785542, 0.57267034, 0.006448908, -0.07540254, 0.09536266, 0
36, 754056780, 0.31424412, 0.67258143, -0.3478768, 0.5725963, -0.029378654, -0.08788418, 0.07577133, 0
37, 754073447, 0.31423143, 0.67265207, -0.34797454, 0.57246095, -0.017445521, -0.06992067, 0.06562519, 0
38, 754090114, 0.31412983, 0.6727669, -0.34801143, 0.5723594, -0.03424252, -0.063472316, 0.079304695, 0
39, 754106781, 0.31409207, 0.67283356, -0.34812325, 0.57223374, -0.022339562, -0.09935196, 0.10812187, 0
40, 754123448, 0.31391662, 0.67296964, -0.34808543, 0.572193, 0.00910983, -0.095967524, 0.08672714, 0
41, 754140115, 0.31381226, 0.6730552, -0.34808773, 0.57214826, -0.027073007, -0.09637432, 0.10587883, 0
42, 754156782, 0.31375468, 0.6731095, -0.34812224, 0.57209504, -0.028053893, -0.09666041, 0.09684658, 0
43, 754173449, 0.31362888, 0.6732034, -0.34810933, 0.5720614, -0.01930325, -0.056691825, 0.09257412, 0
44, 754190116, 0.3135607, 0.67324835, -0.34815302, 0.57201916, -0.043184828, -0.08936071, 0.081902504, 0
45, 754206783, 0.31346866, 0.67329115, -0.3481968, 0.5719927, -0.027527073, -0.12496341, 0.07406521, 0
46, 754223450, 0.31337145, 0.6733369, -0.34822682, 0.5719737, -0.049241357, -0.14846691, 0.08442497, 0
47, 754240117, 0.31337878, 0.6733309, -0.3483768, 0.5718855, -0.0047889887, -0.12047572, 0.086276054, 0
48, 754256784, 0.31332687, 0.6733453, -0.34847, 0.5718401, 0.020928748, -0.08952677, 0.08911419, 0
49, 754273451, 0.31317607, 0.67342365, -0.34847465, 0.5718277, 0.057338003, -0.086425975, 0.11249542, 0
50, 754290118, 0.3129261, 0.6735466, -0.34839085, 0.5718709, 0.021701096, -0.1357164, 0.075172424, 0
51, 754306785, 0.3127576, 0.6736262, -0.34839582, 0.57186615, -0.020094262, -0.13382928, 0.07851887, 0
52, 754323452, 0.31265476, 0.67367303, -0.3484275, 0.57184786, -0.019026987, -0.14240167, 0.0733366, 0
53, 754340119, 0.31252018, 0.673742, -0.34841794, 0.57184595, 0.04616649, -0.09530056, 0.08201885, 0
54, 754356786, 0.3124277, 0.6738092, -0.34843516, 0.57180697, 0.046199903, -0.082622014, 0.06423855, 0
55, 754373453, 0.31225052, 0.67394, -0.34840986, 0.571765, 0.04789223, -0.14143163, 0.074995995, 0
56, 754390120, 0.3120592, 0.67409927, -0.34837, 0.5717061, -0.0011240466, -0.12740126, 0.09067249, 0
57, 754406787, 0.3118559, 0.6742888, -0.34833965, 0.57161194, 0.056399584, -0.10507746, 0.07971859, 0
58, 754423454, 0.31160495, 0.6744898, -0.34829593, 0.5715381, -0.0010004439, -0.15322126, 0.063384056, 0
59, 754440121, 0.31131792, 0.6747348, -0.34820482, 0.57146084, 0.021828834, -0.18100928, 0.09469414, 0
60, 754456788, 0.3110565, 0.6749638, -0.3481777, 0.57134926, 0.037721165, -0.19307451, 0.036818504, 0
61, 754473455, 0.3108181, 0.6752283, -0.3481163, 0.5712038, 0.06477774, -0.26257184, 0.016999245, 0
62, 754490122, 0.31066817, 0.6754806, -0.34810513, 0.5709939, 0.067516446, -0.2537556, 0.052919388, 0
63, 754506789, 0.31061694, 0.67570424, -0.3481497, 0.5707299, 0.059961263, -0.18778664, 0.07487965, 0
64, 754523456, 0.3105328, 0.67596006, -0.34814033, 0.5704785, 0.10196907, -0.112767875, 0.09326267, 0
65, 754540123, 0.31037933, 0.6762451, -0.34811524, 0.57023954, 0.0651329, -0.12347057, 0.11790943, 0
66, 754556790, 0.3101684, 0.6765475, -0.34798148, 0.57007724, -0.0260691, -0.15899907, 0.10600376, 0
67, 754573457, 0.30995148, 0.67683303, -0.34786436, 0.56992763, -0.09980614, -0.15987904, 0.08952427, 0
68, 754590124, 0.30981082, 0.6770505, -0.34785095, 0.56975394, -0.08728427, -0.15602523, 0.13185596, 0
69, 754606791, 0.30968434, 0.67720467, -0.34784925, 0.56964064, -0.04956098, -0.13690549, 0.102822304, 0
70, 754623458, 0.3094972, 0.6773634, -0.3477533, 0.56961226, -0.045584798, -0.13786905, 0.09765339, 0
71, 754640125, 0.30930108, 0.67749226, -0.3476256, 0.5696433, -0.078540556, -0.14732634, 0.089865685, 0
72, 754656792, 0.30913252, 0.6775641, -0.34757328, 0.5696813, -0.035194684, -0.12899446, 0.07300377, 0
73, 754673459, 0.30878532, 0.6776812, -0.34732112, 0.5698841, -0.052273646, -0.1521978, 0.14428234, 0
74, 754690126, 0.3084072, 0.6777227, -0.34705546, 0.5702013, -0.03819188, -0.156255, 0.12726498, 0
75, 754706793, 0.30787593, 0.67777085, -0.3466895, 0.5706537, -0.0664561, -0.13241623, 0.11325264, 0
76, 754723460, 0.30722612, 0.6777937, -0.34626955, 0.57123154, -0.095237754, -0.121417604, 0.08141422, 0
77, 754740127, 0.3067515, 0.6776877, -0.34605548, 0.57174176, -0.108255595, -0.13739431, 0.0068273544, 0
78, 754756794, 0.30650637, 0.6774739, -0.34607744, 0.5721133, -0.01914288, -0.19701326, -0.018989563, 0
79, 754773461, 0.3064663, 0.67726517, -0.34622544, 0.5722922, 0.32488647, -0.14200628, 0.025909424, 0
80, 754790128, 0.30633834, 0.67721605, -0.34622097, 0.57242167, 0.4664379, -0.17455333, -0.12128067, 0
81, 754806795, 0.30639744, 0.6773467, -0.34617212, 0.57226485, 0.3604057, -0.34182328, -0.007946968, 0
82, 754823462, 0.30653077, 0.67762774, -0.34611, 0.5718982, 0.37907517, -0.4111673, -0.05997467, 0
83, 754840129, 0.3067826, 0.6780302, -0.3460906, 0.5712977, 0.38808668, -0.37465087, -0.01675415, 0
84, 754856796, 0.30684987, 0.6786023, -0.34571183, 0.5708114, 0.22938353, -0.30163476, 0.095454216, 0
85, 754873463, 0.30687615, 0.6792131, -0.34522313, 0.5703666, 0.036341418, -0.1712905, -0.002453804, 0
86, 754890130, 0.30667928, 0.6798474, -0.3445384, 0.5701305, -0.1617551, -0.0067903236, 0.120820045, 0
87, 754906797, 0.3064122, 0.680332, -0.34374923, 0.5701723, -0.47188145, 0.09771964, 0.27865314, 0
88, 754923464, 0.30641568, 0.6804727, -0.34335384, 0.5702409, -0.54209, 0.112150304, 0.36897373, 0
89, 754940131, 0.3066687, 0.6802609, -0.34323546, 0.57042867, -0.45110938, 0.11615432, 0.304677, 0
90, 754956798, 0.30699643, 0.6798337, -0.34319067, 0.57078844, -0.3383518, 0.10333183, 0.17430115, 0
91, 754973465, 0.30731386, 0.67918843, -0.34322473, 0.57136536, -0.48262393, -0.115274794, 0.16762352, 0
92, 754990132, 0.30807105, 0.67829496, -0.34355208, 0.5718218, -0.40794745, -0.18301845, 0.2442894, 0
93, 755006799, 0.30887696, 0.67736495, -0.34391832, 0.5722694, 0.060828157, 0.012785388, 0.25924015, 0
94, 755023466, 0.30923885, 0.67659956, -0.34375498, 0.57307684, 0.25338805, 0.09669707, 0.120326996, 0
95, 755040133, 0.30946413, 0.6759466, -0.34325823, 0.57402265, 0.11130241, -0.028519806, -0.07569599, 0
96, 755056800, 0.31014207, 0.6752059, -0.34301123, 0.57467586, -0.10827247, -0.079794794, -0.103857994, 0
97, 755073467, 0.31165713, 0.67416495, -0.34337372, 0.57486194, -0.2931434, -0.119976394, -0.06944466, 0
98, 755090134, 0.3141177, 0.67284435, -0.34444052, 0.57443124, -0.19943066, -0.06987462, 0.08709431, 0
99, 755106801, 0.3170857, 0.67127573, -0.34602278, 0.5736844, 0.038411483, -0.20484158, 0.091775894, 0
100, 755123468, 0.3203889, 0.66947186, -0.34799227, 0.5727652, -0.049241915, -0.7781933, 0.028508186, 0
101, 755140135, 0.32414156, 0.66742295, -0.3504549, 0.5715421, -0.2531632, -1.2248461, -0.030653, 0
102, 755156802, 0.32796007, 0.6652327, -0.35322306, 0.5702115, -0.24441756, -1.0836719, -0.035022736, 0
103, 755173469, 0.3311091, 0.6633826, -0.35572907, 0.56898785, -0.031155583, -0.5021239, 0.07507229, 0
104, 755190136, 0.33327132, 0.6619351, -0.3578812, 0.568061, 0.1653988, -0.31278828, 0.29833603, 0
105, 755206803, 0.33475602, 0.66070086, -0.35965493, 0.56750435, -0.08400343, -0.2526908, 0.2415514, 0
106, 755223470, 0.33626354, 0.6593988, -0.36158186, 0.566903, -0.17595689, -0.44899327, 0.04729271, 0
107, 755240137, 0.3383897, 0.65779746, -0.36414856, 0.5658542, -0.043832455, -0.52323264, 0.07292843, 0
108, 755256804, 0.34100482, 0.65596634, -0.36714473, 0.56447196, 0.041674662, -0.3555595, 0.018004417, 0
109, 755273471, 0.34412265, 0.65410846, -0.37050632, 0.5625361, 0.23080283, 0.043410238, 0.142025, 0
110, 755290138, 0.34716073, 0.6522988, -0.37372637, 0.5606378, 0.67156845, 0.44296837, 0.04638672, 0
111, 755306805, 0.34977356, 0.65057725, -0.37626708, 0.559313, 0.6457618, 0.39186972, -0.230834, 0
112, 755323472, 0.35199156, 0.64921886, -0.37790638, 0.5583938, 0.53730315, 0.35639766, 0.049797058, 0
113, 755340139, 0.35380623, 0.64811105, -0.37907562, 0.55774105, 0.60214627, -0.12182373, 0.1639843, 0
114, 755356806, 0.35513926, 0.6473619, -0.38005272, 0.5570987, 0.45624796, -0.51389766, 0.18984795, 0
115, 755373473, 0.35590848, 0.6469536, -0.38044313, 0.55681527, 0.6927897, -0.63325334, 0.10166359, 0
116, 755390140, 0.35585973, 0.646828, -0.38007268, 0.5572452, 0.8605735, -0.67525274, -0.18981361, 0
117, 755406807, 0.35520002, 0.6470697, -0.3789274, 0.5581649, 0.27531824, -0.74771076, -0.020421982, 0
118, 755423474, 0.35408664, 0.64742374, -0.37734613, 0.55953133, -0.20475352, -0.22341998, 0.026239395, 0
119, 755440141, 0.35281324, 0.64772725, -0.3756356, 0.5611329, -0.31142953, 0.31603792, -0.046824455, 0
120, 755456808, 0.3520211, 0.6478957, -0.3743606, 0.5622869, -0.8302431, 0.33969924, 0.32568073, 0
121, 755473475, 0.35265943, 0.6473442, -0.37467223, 0.56231457, -0.06881528, -0.27969405, 0.5150261, 0
122, 755490142, 0.3533666, 0.6465332, -0.3750414, 0.5625575, 0.026752712, -0.41452646, 0.035630226, 0
123, 755506809, 0.35428703, 0.6459137, -0.37511426, 0.5626416, 0.12573946, -0.15512246, -0.0051927567, 0
124, 755523476, 0.35496962, 0.64548236, -0.37482417, 0.5628998, 0.7741724, 0.13848326, -0.028330803, 0
125, 755540143, 0.35474575, 0.64562106, -0.37336472, 0.56385106, 0.7283199, 0.3618051, 0.3262558, 0
126, 755556810, 0.35411435, 0.64599204, -0.37136382, 0.56514275, 0.3844984, 0.06775035, 0.08464718, 0
127, 755573477, 0.35400465, 0.6463928, -0.36966753, 0.56586516, 0.1390312, -0.28793186, -0.009173393, 0
128, 755590144, 0.3550157, 0.64648634, -0.36882615, 0.5656735, 0.6175714, -0.53707993, -0.09268379, 0
129, 755606811, 0.35539258, 0.647105, -0.36748618, 0.5656017, 0.78053415, -0.5053934, -0.07007313, 0
130, 755623478, 0.35587555, 0.64786315, -0.36581472, 0.5655137, 0.43228322, -0.3340258, -0.022335052, 0
131, 755640145, 0.3567222, 0.6486813, -0.3641458, 0.56511956, 0.10381372, -0.1372678, 0.10897732, 0
132, 755656812, 0.35763547, 0.6497473, -0.36250132, 0.56437427, 0.50892884, 0.120502986, -0.02763176, 0
133, 755673479, 0.3585604, 0.65107125, -0.36103928, 0.5631975, 0.7638398, -0.09801356, -0.06582737, 0
134, 755690146, 0.35975274, 0.6527428, -0.36002553, 0.5611475, 1.0083503, -0.43269202, -0.04548645, 0
135, 755706813, 0.36058697, 0.6550505, -0.35902697, 0.5585569, 1.0112305, -0.73653865, -0.16026878, 0
136, 755723480, 0.36169964, 0.65762293, -0.35835138, 0.55523854, 0.9040462, -0.19205888, 0.26286793, 0
137, 755740147, 0.3644756, 0.6596483, -0.3593321, 0.5503653, 0.9583449, 0.02905445, -0.045135498, 0
138, 755756814, 0.3680457, 0.6614113, -0.3609985, 0.5447547, 0.76126724, -0.1674197, -0.03379059, 0
139, 755773481, 0.37209913, 0.6629181, -0.3622209, 0.539331, -0.23880146, -0.3672604, -0.295372, 0
140, 755790148, 0.3760904, 0.6647922, -0.36231577, 0.5341673, 0.16228852, -0.19726919, -0.621541, 0
141, 755806815, 0.3788625, 0.66683674, -0.36092693, 0.5305882, 0.028737508, -0.48525444, -0.8791952, 0
142, 755823482, 0.38106966, 0.66865045, -0.35796854, 0.528726, -0.7332301, -0.513234, -1.2406197, 0
143, 755840149, 0.38268456, 0.6710103, -0.3538809, 0.52731967, -0.039203838, 0.11090087, -0.8214989, 0
144, 755856816, 0.38350776, 0.67340314, -0.35019174, 0.5261329, -0.21430534, -0.06849487, 0.2817297, 0
145, 755873483, 0.38543752, 0.6749687, -0.34837496, 0.52391815, -1.4627472, -1.2937428, -0.18436813, 0
146, 755890150, 0.38851106, 0.67620605, -0.34753683, 0.52059835, -1.1162804, -1.9604223, 0.0136470795, 0
147, 755906817, 0.3924013, 0.67711234, -0.34724626, 0.516682, 0.4387194, -1.6324826, 0.51528454, 0
148, 755923484, 0.39576906, 0.6780332, -0.34685877, 0.5131541, 0.77105063, -0.9304914, 0.2712698, 0
149, 755940151, 0.39761743, 0.6798497, -0.34575188, 0.51005936, 0.58349925, -0.5738349, 0.051918983, 0
150, 755956818, 0.39869964, 0.6820175, -0.3440038, 0.5074961, 0.36036077, -0.42545265, -0.15862083, 0
151, 755973485, 0.39915377, 0.6844216, -0.34206384, 0.50520885, 0.4449316, -0.41557318, 0.046108246, 0
152, 755990152, 0.3991363, 0.6868384, -0.340022, 0.50331724, -0.07377738, -0.4667612, 0.0036354065, 0
153, 756006819, 0.3999959, 0.6887655, -0.33890426, 0.5007487, -0.48994052, -0.4443348, 0.34308434, 0
154, 756023486, 0.40162742, 0.69001865, -0.33869112, 0.49785355, -0.93223935, -0.06207871, 0.67366314, 0
155, 756040153, 0.40457848, 0.6904593, -0.33991536, 0.4940037, -0.5027138, 0.14843316, 0.3927822, 0
156, 756056820, 0.40756285, 0.69060284, -0.34167162, 0.49012345, -0.29000682, 0.15063007, 0.20709419, 0
157, 756073487, 0.41028044, 0.69082624, -0.34335262, 0.4863517, -0.26515734, 0.022051342, 0.27576447, 0
158, 756090154, 0.41317242, 0.69079393, -0.34520566, 0.48262337, -0.09727574, -0.37305027, 0.1458664, 0
159, 756106821, 0.41511357, 0.69094676, -0.346667, 0.47968253, -0.71734226, -0.262731, 0.26647472, 0
160, 756123488, 0.41679654, 0.6910651, -0.3479022, 0.47715202, -1.0017352, 0.27278414, 0.28157234, 0
161, 756140155, 0.41873085, 0.6907036, -0.3497773, 0.4746041, -0.48691437, 0.09221742, 0.44935703, 0
162, 756156822, 0.42043126, 0.68989044, -0.3521091, 0.47255486, -0.48531523, -0.15560459, 0.751029, 0
163, 756173489, 0.4219881, 0.68878484, -0.35440958, 0.4710579, -0.6194124, -0.18612058, 0.68922806, 0
164, 756190156, 0.42347723, 0.68727094, -0.35676205, 0.47015592, -0.57341367, 0.17029922, 0.48906517, 0
165, 756206823, 0.4243474, 0.6857837, -0.35880148, 0.46999112, -0.5818442, 0.7802739, 0.6614151, 0
166, 756223490, 0.42511162, 0.68413365, -0.36083373, 0.47014937, -0.49683475, 0.7682464, 0.76674366, 0
167, 756240157, 0.42582676, 0.6823263, -0.36285162, 0.4705753, -0.15598746, 0.6441851, 0.5467682, 0
168, 756256824, 0.426454, 0.680383, -0.36489922, 0.47123724, 0.28271472, -0.031940226, 0.40018845, 0
169, 756273491, 0.42789048, 0.67775047, -0.36739802, 0.47178674, 0.8077946, -0.69701713, -0.18166065, 0
170, 756290158, 0.42788607, 0.67592853, -0.3682389, 0.47374508, 0.25505722, -0.19558635, -0.1435709, 0
171, 756306825, 0.4279532, 0.6741203, -0.36892283, 0.47572467, 0.025053231, 0.15217835, -0.14404011, 0
172, 756323492, 0.4282438, 0.6721335, -0.370183, 0.47729322, -0.22951986, 0.16784705, 0.29979706, 0
173, 756340159, 0.4289533, 0.6698946, -0.37195426, 0.47842488, -0.058514796, -0.24254285, 0.49380875, 0
174, 756356826, 0.42986068, 0.6674288, -0.3738715, 0.4795607, 0.085879266, -0.3766779, 0.34269524, 0
175, 756373493, 0.4307242, 0.6649024, -0.37581143, 0.48077792, 0.11707709, -0.43217927, -0.019489288, 0
176, 756390160, 0.4318924, 0.6622012, -0.37787637, 0.4818381, 0.49864107, -0.45543423, -0.17470837, 0
177, 756406827, 0.4329259, 0.659655, -0.37957218, 0.4830689, 0.7925108, -0.42901188, -0.15742683, 0
178, 756423494, 0.43326843, 0.65749794, -0.38067383, 0.48483253, 0.7601246, -0.18101308, -1.6975403E-4, 0
179, 756440161, 0.43343434, 0.6554728, -0.38174418, 0.48658153, 0.42591512, -0.15140991, 0.0912447, 0
180, 756456828, 0.43388656, 0.6534408, -0.38288835, 0.48801062, 0.2989021, -0.18857855, 0.060167313, 0
181, 756473495, 0.43379825, 0.65189, -0.38353464, 0.48965293, 0.054876678, 0.029137373, 0.31000805, 0
182, 756490162, 0.4336308, 0.65034443, -0.3843446, 0.49121878, -0.012828526, 0.09024112, 0.4429245, 0
183, 756506829, 0.4340126, 0.64834356, -0.38569725, 0.49246445, 0.10714943, -0.20490304, 0.31090355, 0
184, 756523496, 0.43363506, 0.6466182, -0.38667244, 0.49429753, -0.39356688, 9.5976464E-4, 0.36811256, 0
185, 756540163, 0.43286303, 0.6452034, -0.38727114, 0.49635014, -0.7699836, 0.45902386, 0.09355736, 0
186, 756556830, 0.43265662, 0.64404744, -0.3873724, 0.49794963, -0.38350946, 0.5965829, -0.36311626, 0
187, 756573497, 0.43281806, 0.64301616, -0.38696596, 0.49945608, 0.52206606, 0.36716473, -0.39008713, 0
188, 756590164, 0.4318955, 0.64287645, -0.38522044, 0.5017782, 0.18526441, 0.19051015, -0.38276482, 0
189, 756606831, 0.4309552, 0.6428464, -0.3834558, 0.503972, -0.20134953, -0.09124693, 0.12454319, 0
190, 756623498, 0.43112653, 0.64215463, -0.38251618, 0.5054193, -0.35412353, -0.57092696, 0.100354195, 0
191, 756640165, 0.43177453, 0.6412375, -0.38194913, 0.50645834, -0.21179451, -0.7380648, -0.12761974, 0
192, 756656832, 0.4322017, 0.64044774, -0.38140476, 0.5075026, 0.032750905, -0.81255096, -0.3834324, 0
193, 756673499, 0.43221167, 0.639953, -0.380785, 0.50858253, 0.39714152, -0.6802872, -0.1582632, 0
194, 756690166, 0.43164936, 0.6401027, -0.37962055, 0.50974077, 0.956349, -0.66150606, -0.14624596, 0
195, 756706833, 0.43054894, 0.6405618, -0.3782944, 0.5110789, 1.1182806, -0.6512041, -0.104953766, 0
196, 756723500, 0.42934862, 0.6408429, -0.37732843, 0.51244855, 1.004415, -0.76382536, 0.13947773, 0
197, 756740167, 0.42847157, 0.6407986, -0.37665653, 0.5137306, 0.7632677, -0.7466844, 0.18407154, 0
198, 756756834, 0.42778856, 0.64061296, -0.37615767, 0.51489574, 0.22813341, -0.6446545, 0.09068012, 0
199, 756773501, 0.4275786, 0.6402072, -0.375979, 0.51570463, -0.25214967, -0.3489234, 0.1570406, 0
200, 756790168, 0.42797247, 0.6396, -0.37611353, 0.51603293, -0.03400325, -0.19992407, 0.030563354, 0
201, 756806835, 0.4286688, 0.63876516, -0.37662134, 0.51611865, 0.46354508, -0.266005, 0.025639534, 0
202, 756823502, 0.42914134, 0.6381027, -0.37685752, 0.5163729, 0.4486074, -0.40578374, 0.026727676, 0
203, 756840169, 0.42964616, 0.6374342, -0.37701172, 0.5166663, 0.38209832, -0.4289323, -0.16002846, 0
204, 756856836, 0.4298347, 0.63702434, -0.37693396, 0.5170716, 0.034519453, -0.3312301, -0.21402264, 0
205, 756873503, 0.42986295, 0.6367357, -0.37700444, 0.51735204, -0.33823535, -0.2602064, 0.20178223, 0
206, 756890170, 0.43036944, 0.6361385, -0.37754443, 0.51727206, -0.18681727, -0.20475687, 0.28138065, 0
207, 756906837, 0.43077403, 0.635697, -0.37791684, 0.51720613, 0.13045122, -0.12322493, -0.04948044, 0
208, 756923504, 0.43080884, 0.6354872, -0.37807554, 0.5173188, 0.21474744, -0.17065772, -0.15174103, 0
209, 756940171, 0.43046263, 0.63541955, -0.37810284, 0.5176701, 0.008869106, -0.25806358, 0.014037132, 0
210, 756956838, 0.43022284, 0.63527596, -0.3782317, 0.5179514, -0.1278075, -0.24790962, 0.07255077, 0
211, 756973505, 0.43035233, 0.6349893, -0.37833005, 0.5181234, 0.016511237, -0.109680936, -0.096144676, 0
212, 756990172, 0.4305786, 0.6347039, -0.37818938, 0.51838773, 0.32079786, -0.009375027, -0.3007021, 0
213, 757006839, 0.43041763, 0.63468754, -0.3776474, 0.5189364, 0.30048165, -0.009000196, -0.029711723, 0
214, 757023506, 0.43005195, 0.6348572, -0.37688035, 0.5195893, 0.14262094, 0.0060377554, 0.13222313, 0
215, 757040173, 0.4298289, 0.63503987, -0.37609836, 0.52011704, 0.12378047, -0.018332534, 0.0159626, 0
216, 757056840, 0.42983633, 0.6350833, -0.37542814, 0.5205419, 0.19036844, -0.17984925, -0.09892368, 0
217, 757073507, 0.42988414, 0.6350546, -0.37476638, 0.5210142, 0.14362216, -0.40403408, -0.080391884, 0
218, 757090174, 0.42989028, 0.63505876, -0.37394407, 0.5215943, 0.052782472, -0.45950487, -0.12343025, 0
219, 757106841, 0.42966327, 0.63521343, -0.37298313, 0.5222806, -0.17017104, -0.3888028, -0.046682358, 0
220, 757123508, 0.42954993, 0.6353056, -0.37214947, 0.52285635, -0.3192431, -0.2810226, 0.13290691, 0
221, 757140175, 0.4295075, 0.6354072, -0.37127727, 0.5233873, -0.062429402, -0.042347882, 0.0068540573, 0
222, 757156842, 0.42927107, 0.63556904, -0.37044185, 0.52397674, 0.2702702, 0.057099737, -0.003586769, 0
223, 757173509, 0.42864683, 0.635952, -0.36959183, 0.52462256, 0.256289, 0.03079718, 0.07398701, 0
224, 757190176, 0.42784277, 0.63637626, -0.36889744, 0.525253, -0.2712741, -0.16304511, 0.36723328, 0
