sep=,
DeviceTag:,Xsens DOT 3,,,,,,,,,,,,,,,,,
FirmwareVersion:,3.0.0,,,,,,,,,,,,,,,,,
AppVersion:,2023.6.1,,,,,,,,,,,,,,,,,
SyncStatus:,Un-synced,,,,,,,,,,,,,,,,,
OutputRate:,60Hz,,,,,,,,,,,,,,,,,
FilterProfile:,General,,,,,,,,,,,,,,,,,
Measurement Mode:,Sensor fusion Mode - Extended (Quaternion),,,,,,,,,,,,,,,,,
StartTime:,2024-03-15 15:49:47.562 +0530,,,,,,,,,,,,,,,,,
 2024,,,,,,,,,,,,,,,,,,,

PacketCounter,SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z,Status
85, 760663961, 0.11549971, 0.74286735, -0.09659503, 0.65228623, -0.469118, 0.6239458, -0.28908348, 0
86, 760680628, 0.11742006, 0.73937297, -0.09624382, 0.6559552, -0.8112627, 0.9953337, -0.24417877, 0
87, 760697295, 0.118650876, 0.73626226, -0.09515136, 0.6593832, -0.98104215, 0.82762134, -0.11082268, 0
88, 760713962, 0.11966213, 0.7330024, -0.0935569, 0.66305023, -1.0297304, 0.7180302, 0.053069115, 0
89, 760730629, 0.12101789, 0.7295354, -0.09218732, 0.6668091, -0.7167376, 0.56258565, 0.12102032, 0
90, 760747296, 0.12274376, 0.7260565, -0.0912978, 0.6704036, -0.71967286, 0.40493748, 0.033777237, 0
91, 760763963, 0.12480693, 0.722684, -0.09076419, 0.6737307, -0.7436035, 0.1614239, 0.07913017, 0
92, 760780630, 0.1275121, 0.71906763, -0.090597846, 0.6771075, -0.5820605, -0.035739105, 0.12301254, 0
93, 760797297, 0.13126992, 0.715028, -0.091140956, 0.6805855, -0.29170063, -0.24490388, 0.20888329, 0
94, 760813964, 0.13626532, 0.710736, -0.09270579, 0.68388003, -0.022028584, -0.39913502, 0.37284565, 0
95, 760830631, 0.14277266, 0.7062271, -0.09572636, 0.68680114, 0.25525314, -0.6081364, 0.3553238, 0
96, 760847298, 0.15030234, 0.7021163, -0.09993628, 0.6888068, 0.020878611, -0.79292214, 0.12737274, 0
97, 760863965, 0.15826032, 0.69844687, -0.10480915, 0.69002944, -0.15284063, -0.67233914, -0.17722893, 0
98, 760880632, 0.16608989, 0.6947902, -0.11014248, 0.69104946, 0.0037861697, -0.5704752, -0.26163006, 0
99, 760897299, 0.1728176, 0.69132334, -0.11522303, 0.69204766, 0.34083647, -0.2824276, -0.01215744, 0
100, 760913966, 0.1781814, 0.68807787, -0.11928088, 0.6932332, 0.27093548, 0.13482569, 0.13469982, 0
101, 760930633, 0.18247405, 0.6848711, -0.121892914, 0.6948359, 0.012464661, 0.120486446, 0.106892586, 0
102, 760947300, 0.18614009, 0.68174493, -0.12303268, 0.69673437, -0.16979633, -0.27067026, 0.1725645, 0
103, 760963967, 0.18937916, 0.678601, -0.123079196, 0.698919, -0.20446035, -0.6280049, 0.11302471, 0
104, 760980634, 0.19192052, 0.675824, -0.12282356, 0.70095855, -0.047288693, -0.32481652, 0.100198746, 0
105, 760997301, 0.19403729, 0.6733044, -0.12235882, 0.7028792, 0.12369838, -0.058084425, 0.03906727, 0
106, 761013968, 0.19581053, 0.6709361, -0.121517204, 0.7047956, 0.114169605, -0.18189305, -0.02950859, 0
107, 761030635, 0.19750693, 0.6686659, -0.1207687, 0.7066061, -0.01157839, -0.51931626, 0.12535954, 0
108, 761047302, 0.19991654, 0.665889, -0.12119117, 0.70847577, 0.0742058, -0.63561577, 0.3009243, 0
109, 761063969, 0.20353363, 0.66248435, -0.12341846, 0.710251, 0.2505582, -0.33624977, 0.2146368, 0
110, 761080636, 0.20784214, 0.6588137, -0.12704127, 0.71177715, 0.353665, 0.38037816, -0.12677574, 0
111, 761097303, 0.21192117, 0.6546531, -0.13085559, 0.71371967, 0.44744664, 1.0959966, -0.23073101, 0
112, 761113970, 0.21518886, 0.6499004, -0.1341144, 0.7164751, 1.076687, 0.8632596, -0.0824337, 0
113, 761130637, 0.21741198, 0.64517254, -0.13643499, 0.719632, 1.2167226, 0.63045126, 0.075974464, 0
114, 761147304, 0.21874346, 0.6408427, -0.13819589, 0.7227545, 0.77737534, -0.16940829, 0.38603878, 0
115, 761163971, 0.21959329, 0.637079, -0.13922672, 0.72562057, 0.6207369, -0.041813463, 0.14626217, 0
116, 761180638, 0.21970244, 0.6340178, -0.13863839, 0.72837615, 0.5737152, -0.18448648, 7.390976E-4, 0
117, 761197305, 0.21912271, 0.63148725, -0.13683535, 0.73108494, 0.05314758, 0.11249117, -0.062418938, 0
118, 761213972, 0.21871997, 0.6291088, -0.13446522, 0.73369133, -0.16880992, 0.4098546, -0.46956635, 0
119, 761230639, 0.21798004, 0.6269909, -0.13164443, 0.7362316, 0.10075536, 0.14559545, -0.20418549, 0
120, 761247306, 0.21702439, 0.6249834, -0.12887111, 0.73870724, 0.44655138, -0.017501287, 0.2500391, 0
121, 761263973, 0.21570194, 0.6233128, -0.12640822, 0.7409286, 0.33751702, 0.08878773, 0.371315, 0
122, 761280640, 0.21402083, 0.6222026, -0.1240069, 0.7427526, 0.4943387, 0.20971349, 0.2361145, 0
123, 761297307, 0.2121462, 0.62142706, -0.12111768, 0.7444146, 0.62972623, 0.43779147, 0.09526539, 0
124, 761313974, 0.20978537, 0.6208266, -0.11750872, 0.74616116, 0.8571922, 0.6186434, 0.053703308, 0
125, 761330641, 0.20696564, 0.62039256, -0.11324566, 0.74796647, 0.6806793, 0.20640571, 0.077023506, 0
126, 761347308, 0.20449689, 0.6196254, -0.10909651, 0.7498957, 0.6260489, -0.26000133, 0.11086941, 0
127, 761363975, 0.2024742, 0.61840147, -0.10565622, 0.75194466, 0.886307, -0.92808807, 0.0955143, 0
128, 761380642, 0.20102426, 0.61704755, -0.1033705, 0.75376153, 0.88104427, -0.796218, -0.098353386, 0
129, 761397309, 0.20053726, 0.6154485, -0.10212647, 0.7553664, 0.7209556, -0.28474522, -0.029753685, 0
130, 761413976, 0.20038961, 0.613217, -0.100567766, 0.7574266, 0.8611204, -0.23315944, 0.20109177, 0
131, 761430643, 0.19995815, 0.61065525, -0.09806611, 0.7599343, 1.1928334, -0.24213795, 0.24978924, 0
132, 761447310, 0.19960037, 0.6081015, -0.09527679, 0.76242673, 1.3833928, -0.5015361, 0.45585632, 0
133, 761463977, 0.1993882, 0.60491717, -0.092539445, 0.7653471, 1.4092016, -1.0276296, 0.6988802, 0
134, 761480644, 0.19927368, 0.6013844, -0.090020284, 0.76845515, 1.2036895, -0.9728524, 0.5320511, 0
135, 761497311, 0.19991127, 0.597058, -0.087835796, 0.7719081, 1.0723047, -0.99406725, 0.4832554, 0
136, 761513978, 0.20111181, 0.5918017, -0.085536756, 0.77589196, 1.1105324, -1.003657, 0.9162903, 0
137, 761530645, 0.20302193, 0.5853268, -0.08331619, 0.78053397, 1.5523813, -0.21696258, 0.61165714, 0
138, 761547312, 0.20532323, 0.5783901, -0.081907876, 0.78523785, 0.8371568, 0.091792524, -0.13633633, 0
139, 761563979, 0.20828715, 0.57114375, -0.081190474, 0.78982246, 0.26255438, 0.44763687, -0.87903404, 0
140, 761580646, 0.21136743, 0.56382036, -0.080958515, 0.79427737, -0.5896337, 1.22738, -1.5662003, 0
141, 761597313, 0.21380404, 0.5565002, -0.07969597, 0.7989017, -1.173788, 1.507003, -1.9286427, 0
142, 761613980, 0.2153894, 0.54925585, -0.07707466, 0.8037318, -0.6127637, 1.102903, -1.6753025, 0
143, 761630647, 0.21630678, 0.54170126, -0.07309885, 0.8089671, -0.47954336, -0.34199437, -0.6760893, 0
144, 761647314, 0.21703441, 0.5344075, -0.06945231, 0.8139295, -0.7359781, -1.817166, 0.69268227, 0
145, 761663981, 0.21863036, 0.5270113, -0.06743663, 0.81848174, -0.84662676, -1.6868452, 1.0513821, 0
146, 761680648, 0.22137822, 0.5189083, -0.06635808, 0.822996, -0.34313038, -1.8244565, 1.0155449, 0
147, 761697315, 0.22516716, 0.51068884, -0.0654463, 0.82717204, -0.32722503, -1.1786292, 0.383873, 0
148, 761713982, 0.22971529, 0.5027365, -0.06420538, 0.83088183, -0.14913619, -0.89966947, -0.47307205, 0
149, 761730649, 0.2344996, 0.49492583, -0.062486432, 0.8343584, -0.19166382, -0.7098803, -0.54709816, 0
150, 761747316, 0.23905754, 0.4865858, -0.060232736, 0.8381277, -0.62542343, -0.8094039, -0.28448296, 0
151, 761763983, 0.24420956, 0.4778224, -0.05908411, 0.84175813, -0.62888926, -0.9392193, -0.1214304, 0
152, 761780650, 0.2501016, 0.46893856, -0.059531737, 0.84498626, -0.64982146, -0.80264544, -0.31023788, 0
153, 761797317, 0.2564496, 0.45995972, -0.060871053, 0.8479184, -0.46220592, -0.64710796, 0.18160248, 0
154, 761813984, 0.26279938, 0.45085227, -0.06280623, 0.8507198, -0.65621996, -0.010619547, 0.31601143, 0
155, 761830651, 0.26872346, 0.44173634, -0.06461742, 0.85351133, -0.39178056, 0.41358915, 0.3673725, 0
156, 761847318, 0.27440834, 0.43289745, -0.06641784, 0.8560891, -0.29222882, 0.36317614, 0.09787083, 0
157, 761863985, 0.27981853, 0.42414495, -0.06781892, 0.85860544, -0.6877729, 0.50377566, 0.093416214, 0
158, 761880652, 0.28479025, 0.41569486, -0.068552844, 0.86104184, -1.0313914, 0.60413116, 0.020586014, 0
159, 761897319, 0.2895985, 0.40747288, -0.06859232, 0.863362, -1.0528412, 0.5853583, 0.035764694, 0
160, 761913986, 0.29440832, 0.3995595, -0.06799783, 0.86547816, -1.2086679, 0.3675382, 0.5367813, 0
161, 761930653, 0.2992705, 0.39161134, -0.06751832, 0.8674787, -1.5948849, 0.35594863, 0.78001404, 0
162, 761947320, 0.3040704, 0.38374805, -0.06770076, 0.86930734, -1.6464286, 0.5167892, 0.8358774, 0
163, 761963987, 0.30862045, 0.37609977, -0.06828251, 0.8709996, -1.4068576, 0.8829192, 0.7065973, 0
164, 761980654, 0.31280062, 0.36831388, -0.06858132, 0.8728101, -0.98185664, 1.3091105, 0.6562433, 0
165, 761997321, 0.31659025, 0.36056545, -0.06855461, 0.8746791, -0.83557326, 1.337856, 0.7233057, 0
166, 762013988, 0.32006302, 0.35272294, -0.068383865, 0.8766242, -0.8004182, 1.2556092, 0.5485544, 0
167, 762030655, 0.3233841, 0.34482208, -0.06855962, 0.8785328, -0.47066274, 0.890543, 0.2981882, 0
168, 762047322, 0.32628602, 0.33710232, -0.06894704, 0.8804236, -0.24837145, 0.62878305, -0.066337585, 0
169, 762063989, 0.32890576, 0.3290859, -0.068950795, 0.882479, 0.23137744, 0.47460863, -0.16021347, 0
170, 762080656, 0.3313095, 0.32084042, -0.06829033, 0.8846649, 0.13522528, 0.26844576, -0.1268959, 0
171, 762097323, 0.33341837, 0.31258428, -0.06701862, 0.8869228, -0.12139939, 0.025414094, 0.04562664, 0
172, 762113990, 0.33510178, 0.3045158, -0.06559738, 0.88919854, -0.23511028, 0.023848385, 0.18894196, 0
173, 762130657, 0.33668402, 0.2961743, -0.064026564, 0.89152986, -0.18092573, 0.18212193, 0.13798428, 0
174, 762147324, 0.33823228, 0.28779283, -0.06195181, 0.89383245, 0.18101223, 0.13712062, -0.03687954, 0
175, 762163991, 0.33976912, 0.27887228, -0.05949548, 0.8962408, -0.10450914, -0.08826767, -0.2939272, 0
176, 762180658, 0.34115738, 0.26926172, -0.05725805, 0.8987945, -0.17341334, -0.65575546, -0.2031269, 0
177, 762197325, 0.34244275, 0.25881186, -0.056498043, 0.9014197, -0.2181279, -0.71767515, 0.02068615, 0
178, 762213992, 0.34350538, 0.24743357, -0.056719054, 0.9041924, 0.16929857, -0.50911444, -0.07714844, 0
179, 762230659, 0.3440844, 0.23578662, -0.056979537, 0.9070634, 0.47049466, -0.32802778, -0.034190178, 0
180, 762247326, 0.34411812, 0.22413541, -0.05660148, 0.9100234, 0.84331876, 0.5147725, -0.03683281, 0
181, 762263993, 0.34379044, 0.21268947, -0.05474644, 0.9130029, 0.4922266, 0.7686309, 0.0863142, 0
182, 762280660, 0.3436467, 0.2016676, -0.051634602, 0.9157353, -0.051593397, 0.3343847, 0.37021923, 0
183, 762297327, 0.34355238, 0.19024208, -0.048397884, 0.91838855, -0.50072086, 0.27710456, 0.4260893, 0
184, 762313994, 0.3431701, 0.17876576, -0.04411431, 0.92104894, 0.10332803, 0.3751153, 0.43131638, 0
185, 762330661, 0.34134415, 0.1686577, -0.03852307, 0.9238802, 1.789684, 0.5327659, 0.47285557, 0
186, 762347328, 0.33857858, 0.16028835, -0.031454533, 0.92665154, 1.0779431, 0.049214758, 0.5733013, 0
187, 762363995, 0.3358682, 0.15321206, -0.02513376, 0.9290247, 0.85491294, -0.7738715, 0.9301834, 0
188, 762380662, 0.33341745, 0.14755219, -0.020824077, 0.93092847, 0.53875417, -1.1901213, 1.3486223, 0
189, 762397329, 0.33119875, 0.14306742, -0.017797278, 0.9324819, 0.045798767, -0.9767735, 1.1392345, 0
190, 762413996, 0.32909548, 0.1398229, -0.014851269, 0.9337694, 0.017499723, -0.880511, 0.8470268, 0
191, 762430663, 0.32729945, 0.13777648, -0.011959753, 0.93474585, 0.34571287, -1.0345322, 0.5200424, 0
192, 762447330, 0.32596537, 0.13628724, -0.009947542, 0.9354536, 0.60678256, -1.1693063, 0.4146366, 0
193, 762463997, 0.32489246, 0.13512078, -0.008473147, 0.9360104, 0.5883086, -0.66299766, 0.23028946, 0
194, 762480664, 0.3240354, 0.13424575, -0.006846781, 0.93644667, 0.34470206, -0.27104473, 0.15770912, 0
195, 762497331, 0.323387, 0.13366763, -0.005024266, 0.93676496, 0.13177063, -0.16527584, 0.012392998, 0
196, 762513998, 0.32291213, 0.13306801, -0.0031512314, 0.9370223, 0.13865033, -0.22652397, 0.059025764, 0
197, 762530665, 0.32238293, 0.1326441, -0.0013515038, 0.937269, 0.26031113, -0.36165965, 0.26172638, 0
198, 762547332, 0.32178995, 0.13234387, 3.3256796E-4, 0.93751603, 0.3438638, -0.44636095, 0.29302788, 0
199, 762563999, 0.3211928, 0.13218987, 0.001796532, 0.937741, 0.39616525, -0.26789263, 0.33056927, 0
200, 762580666, 0.3206914, 0.13225849, 0.0035581766, 0.93789774, 0.3665498, -0.30777052, 0.2844572, 0
201, 762597333, 0.32038298, 0.13184744, 0.005212713, 0.93805325, 0.19236158, -0.16946903, 0.19898224, 0
202, 762614000, 0.32018366, 0.13102967, 0.0067341635, 0.93822616, 0.16744952, -0.32128355, 0.30867672, 0
203, 762630667, 0.3198613, 0.13040133, 0.007442884, 0.9384183, 0.28897262, -0.5534093, 0.3965845, 0
204, 762647334, 0.3194114, 0.1302682, 0.007979197, 0.93858564, 0.10095737, -0.39860654, 0.65218925, 0
205, 762664001, 0.31892765, 0.13042393, 0.008567969, 0.9387233, -0.3025792, -0.21985228, 0.6252909, 0
206, 762680668, 0.3185036, 0.13052016, 0.008837611, 0.93885154, -0.28663346, -0.12395797, 0.38580894, 0
207, 762697335, 0.3181819, 0.13062753, 0.008865725, 0.9389453, -0.056321003, -0.19639936, 0.3857956, 0
208, 762714002, 0.3178111, 0.13096254, 0.0090432055, 0.9390225, -0.031507947, -0.12186566, 0.5013428, 0
209, 762730669, 0.31741452, 0.13139738, 0.009522317, 0.93909127, -0.07723091, 0.09667522, 0.45399666, 0
210, 762747336, 0.31700096, 0.13173698, 0.010131939, 0.9391769, -0.07402768, 0.19521889, 0.15529537, 0
211, 762764003, 0.31644252, 0.13182576, 0.010696894, 0.93934655, 0.05182141, 0.15865593, -0.043291092, 0
212, 762780670, 0.31577817, 0.13171032, 0.010985672, 0.9395829, 0.22848049, 0.10372216, 0.12631226, 0
213, 762797337, 0.31502566, 0.13163283, 0.011052822, 0.93984556, 0.17296821, 0.03787022, 0.50500965, 0
214, 762814004, 0.31425607, 0.13155092, 0.010830043, 0.94011706, -0.042707663, -0.0029973087, 0.34215164, 0
215, 762830671, 0.31340134, 0.13162464, 0.010488722, 0.940396, -0.07272381, -0.10578524, 0.26283836, 0
216, 762847338, 0.31242353, 0.13181646, 0.010260867, 0.940697, -0.058659215, -0.11313639, 0.15474796, 0
217, 762864005, 0.31136462, 0.13182977, 0.010079244, 0.94104815, -0.02862985, -0.12538563, 0.19784737, 0
218, 762880672, 0.3102228, 0.13183074, 0.009924525, 0.94142675, -0.011274486, -0.14629038, 0.28459263, 0
219, 762897339, 0.30907565, 0.13189125, 0.0098888455, 0.9417959, -0.1353143, -0.07744808, 0.34670067, 0
220, 762914006, 0.30794623, 0.13180551, 0.009826771, 0.9421783, -0.20015596, 0.034441195, 0.28529072, 0
221, 762930673, 0.30682826, 0.13160233, 0.009731763, 0.9425724, -0.07367863, -0.021552963, 0.3340063, 0
222, 762947340, 0.30573028, 0.13161616, 0.009627353, 0.9429284, 0.018167619, -0.089602016, 0.4994936, 0
223, 762964007, 0.30464584, 0.13183725, 0.009753874, 0.943247, -0.1428018, -0.06733054, 0.614377, 0
224, 762980674, 0.30375472, 0.1319454, 0.009864162, 0.9435182, -0.4801339, -0.028831663, 0.6459017, 0
