sep=,
DeviceTag:,Xsens DOT 4,,,,,,,,,,,,,,,,,
FirmwareVersion:,3.0.0,,,,,,,,,,,,,,,,,
AppVersion:,2023.6.1,,,,,,,,,,,,,,,,,
SyncStatus:,Un-synced,,,,,,,,,,,,,,,,,
OutputRate:,60Hz,,,,,,,,,,,,,,,,,
FilterProfile:,General,,,,,,,,,,,,,,,,,
Measurement Mode:,Sensor fusion Mode - Extended (Quaternion),,,,,,,,,,,,,,,,,
StartTime:,2024-03-15 15:49:47.563 +0530,,,,,,,,,,,,,,,,,
 2024,,,,,,,,,,,,,,,,,,,

PacketCounter,SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z,Status
200, 743047565, 0.43046215, 0.5284291, 0.58595985, -0.43831053, 0.45325387, 0.031269684, 0.3532505, 0
201, 743064232, 0.42943197, 0.52984625, 0.5851264, -0.43872362, 0.42134875, -0.16207036, 0.31525135, 0
202, 743080899, 0.4286939, 0.5305584, 0.5847933, -0.43902847, 0.6332287, -0.22469825, 0.121593475, 0
203, 743097566, 0.42849815, 0.5305884, 0.58491427, -0.4390222, 0.7765609, -0.25430545, -0.017663002, 0
204, 743114233, 0.42875785, 0.5301642, 0.5855103, -0.43848637, 0.6134546, -0.07503755, -0.04215908, 0
205, 743130900, 0.42918327, 0.52957916, 0.5862644, -0.43776911, 0.27021554, -0.024813738, 0.25924683, 0
206, 743147567, 0.42936274, 0.5290239, 0.58704466, -0.43721876, 0.005352018, -0.03975111, 0.16757011, 0
207, 743164234, 0.42924318, 0.52857137, 0.5876855, -0.4370222, 0.041228976, -0.13672847, -0.17934895, 0
208, 743180901, 0.42904332, 0.5282597, 0.5881083, -0.4370266, 0.15903975, -0.17506406, -0.3354807, 0
209, 743197568, 0.42884767, 0.52809596, 0.58841586, -0.4370026, 0.07396312, -0.10456741, 0.07832527, 0
210, 743214235, 0.4285101, 0.5281093, 0.5886425, -0.43701255, -0.17782423, 0.012196432, 0.3042965, 0
211, 743230902, 0.4281025, 0.52811, 0.5887436, -0.4372747, -0.16090406, -0.065521255, 0.09056091, 0
212, 743247569, 0.4279405, 0.52788717, 0.5888888, -0.43750677, 0.07804022, -0.14428969, -0.20489693, 0
213, 743264236, 0.42812136, 0.52743435, 0.5891225, -0.43756115, 0.35379598, -0.048310537, -0.28182602, 0
214, 743280903, 0.4286011, 0.52675533, 0.5895396, -0.4373477, 0.49426135, 0.06765916, -0.14307308, 0
215, 743297570, 0.429119, 0.525933, 0.5901669, -0.43698335, 0.3557117, 0.025505288, 0.041522026, 0
216, 743314237, 0.42962977, 0.5250286, 0.5909291, -0.436539, 0.1391138, -0.12590306, 0.17355824, 0
217, 743330904, 0.42999735, 0.5242138, 0.59149617, -0.4363881, -0.06315895, -0.2505967, 0.12898445, 0
218, 743347571, 0.4302086, 0.5235451, 0.5918725, -0.43647224, -0.1492767, -0.22025503, 0.10309696, 0
219, 743364238, 0.4303311, 0.5230212, 0.59208876, -0.4366864, -0.12561183, -0.119530484, 0.14061546, 0
220, 743380905, 0.43038738, 0.52255267, 0.59224594, -0.4369786, -0.05594954, -0.023079948, 0.05204773, 0
221, 743397572, 0.43049216, 0.5220268, 0.5923804, -0.4373217, 0.02257615, -0.04769498, -0.13582706, 0
222, 743414239, 0.43066958, 0.52146524, 0.59254634, -0.43759206, 0.14359993, -0.17596504, -0.2030983, 0
223, 743430906, 0.43081445, 0.5209718, 0.59275365, -0.43775633, 0.15016115, -0.26208526, -0.14151955, 0
224, 743447573, 0.43104967, 0.5205521, 0.5929079, -0.43781513, -0.008207172, -0.3668829, 0.55461216, 0
225, 743464240, 0.4314607, 0.51995885, 0.5932015, -0.43771723, -0.4045408, -0.19787669, 0.8435869, 0
226, 743480907, 0.4317164, 0.51926494, 0.59355366, -0.43781167, -0.4644881, 0.06571527, 0.02541256, 0
227, 743497574, 0.4318715, 0.51876026, 0.5936371, -0.43814367, -0.15418258, -0.203068, -0.6100521, 0
228, 743514241, 0.43195906, 0.51864475, 0.59348, -0.4384069, -0.031952295, -0.35293368, -0.5140209, 0
229, 743530908, 0.43202212, 0.51883066, 0.5931383, -0.43858725, -0.031088417, -0.38754418, -0.22803688, 0
230, 743547575, 0.43193993, 0.519201, 0.5927343, -0.43877605, 0.11825981, -0.41728526, -0.1320343, 0
231, 743564242, 0.43169186, 0.51962656, 0.5924323, -0.43892416, 0.2708416, -0.52617925, -0.16160393, 0
232, 743580909, 0.4314545, 0.52002794, 0.5923769, -0.43875697, 0.3261414, -0.5050843, -0.07648468, 0
233, 743597576, 0.43117705, 0.5205035, 0.5924082, -0.43842357, 0.21612138, -0.3502421, 0.026239395, 0
234, 743614243, 0.430603, 0.5212027, 0.5922515, -0.43836886, 0.084298804, -0.28310508, 0.095980644, 0
235, 743630910, 0.42998493, 0.5219814, 0.59186256, -0.43857422, -0.09198721, -0.32160184, 0.18188572, 0
236, 743647577, 0.42959103, 0.5226372, 0.59144586, -0.43874133, -0.17259514, -0.3079642, 0.25020504, 0
237, 743664244, 0.42936555, 0.52310795, 0.5911344, -0.43882066, -0.13749467, -0.08317319, 0.19621563, 0
238, 743680911, 0.42934275, 0.5233842, 0.5909655, -0.43874118, 0.017957926, 0.055447306, 0.01553154, 0
239, 743697578, 0.42946425, 0.52360696, 0.5908089, -0.43856698, 0.08777019, 0.12795022, -0.031686783, 0
240, 743714245, 0.42960453, 0.52393806, 0.59046656, -0.4384952, -0.015306614, -0.03352225, 0.14042568, 0
241, 743730912, 0.4298211, 0.5242375, 0.5900573, -0.43847606, -0.16566221, -0.111907125, 0.20153141, 0
242, 743747579, 0.42996973, 0.52449995, 0.589656, -0.43855637, -0.24164656, -0.039812353, 0.041472435, 0
243, 743764246, 0.430029, 0.5248392, 0.5891675, -0.43874907, -0.19439839, -0.07835515, -0.04889679, 0
244, 743780913, 0.43008962, 0.5252096, 0.5885929, -0.43901747, -0.0969027, -0.044460304, -0.08010483, 0
245, 743797580, 0.43017006, 0.5255985, 0.5879993, -0.43926844, 0.033175133, -0.08000401, -0.008597374, 0
246, 743814247, 0.43031004, 0.5259122, 0.587527, -0.43938798, 0.08156546, -0.12782572, 0.03269291, 0
247, 743830914, 0.4304745, 0.52611655, 0.58724123, -0.43936434, 0.04764693, -0.2074911, 0.008407593, 0
248, 743847581, 0.43071237, 0.52623755, 0.5870706, -0.43921396, 0.07189182, -0.2281191, 0.014787674, 0
249, 743864248, 0.43107685, 0.52628285, 0.58699197, -0.4389075, 0.056498487, -0.20157605, -0.0046901703, 0
250, 743880915, 0.43136856, 0.52626747, 0.5870224, -0.43859842, -0.080922864, -0.13113214, 0.035595894, 0
251, 743897582, 0.43154517, 0.52621245, 0.5872114, -0.43823773, -0.15037595, -0.30615082, 0.12415981, 0
252, 743914249, 0.4317898, 0.5260845, 0.5874527, -0.43782657, 0.04178977, -0.31841275, 0.035607338, 0
253, 743930916, 0.43222737, 0.52587175, 0.58771425, -0.4372992, 0.21213615, -0.22101073, -0.050398827, 0
254, 743947583, 0.43265998, 0.5256778, 0.588076, -0.43661752, 0.15791525, 0.022609007, -0.02324009, 0
255, 743964250, 0.43291646, 0.5256675, 0.58845675, -0.4358622, -0.0043585026, 0.14982967, 0.16923046, 0
256, 743980917, 0.43292135, 0.52586246, 0.58857965, -0.43545583, -0.14423962, 0.026909396, 0.05485916, 0
257, 743997584, 0.4326586, 0.5262851, 0.58839846, -0.43545118, -0.23816043, -0.26348847, -0.032422066, 0
258, 744014251, 0.43229872, 0.52690214, 0.5880051, -0.43559387, -0.21349175, -0.3523047, 0.05516243, 0
259, 744030918, 0.43169525, 0.5277259, 0.58742803, -0.43597382, -0.114821285, -0.30513453, 0.011601448, 0
260, 744047585, 0.43121356, 0.5285234, 0.5869307, -0.43615404, 0.12443749, -0.3353376, -0.040636063, 0
261, 744064252, 0.4309965, 0.52915835, 0.5866407, -0.4359889, 0.17047445, -0.28717414, -0.037486076, 0
262, 744080919, 0.4309371, 0.52969575, 0.586499, -0.43558538, 0.14577605, -0.25273257, 0.01697731, 0
263, 744097586, 0.4310179, 0.53009254, 0.58652675, -0.43498507, 0.12183848, -0.19120394, 0.0020217896, 0
264, 744114253, 0.43119526, 0.53049356, 0.58656394, -0.43426955, 0.09384818, -0.1642295, -0.05855179, 0
265, 744130920, 0.4313491, 0.5310258, 0.58645964, -0.43360665, -0.001787433, -0.16476414, -0.033122063, 0
266, 744147587, 0.43135062, 0.5317086, 0.5861894, -0.43313375, -0.09758777, -0.17019036, 0.01034832, 0
267, 744164254, 0.43122035, 0.53250986, 0.5857885, -0.43282118, -0.0677423, -0.17613626, 0.06492329, 0
268, 744180921, 0.43108496, 0.5332906, 0.5853897, -0.43253446, 0.05286439, -0.20274033, 0.076859474, 0
269, 744197588, 0.4310466, 0.5339971, 0.5850509, -0.43215936, 0.1639168, -0.2333844, 0.003066063, 0
270, 744214255, 0.43111372, 0.5346414, 0.5848085, -0.43162325, 0.17682937, -0.24085689, -0.05911064, 0
271, 744230922, 0.43122053, 0.53528684, 0.5846112, -0.4309836, 0.10392526, -0.20801076, -0.029732704, 0
272, 744247589, 0.43131566, 0.5359635, 0.5844353, -0.43028533, 0.043946445, -0.17357613, 0.020884514, 0
273, 744264256, 0.43135726, 0.53666806, 0.58426523, -0.4295959, 0.0574055, -0.15835066, 0.01590538, 0
274, 744280923, 0.43137035, 0.53740674, 0.584089, -0.4288984, 0.058776755, -0.18818673, -0.018368721, 0
275, 744297590, 0.4313372, 0.5381726, 0.58391905, -0.42820224, 0.04092187, -0.13382794, 0.042466164, 0
276, 744314257, 0.43122473, 0.5389159, 0.5837962, -0.4275474, 0.01427309, -0.10437518, 0.07368183, 0
277, 744330924, 0.4310484, 0.5396176, 0.5837233, -0.42693952, 0.07212093, -0.14101991, 0.13397884, 0
278, 744347591, 0.4308872, 0.54022235, 0.5837263, -0.4263331, 0.13180938, -0.085475825, 0.07557964, 0
279, 744364258, 0.4307591, 0.54076445, 0.58377784, -0.42570427, 0.16456679, -0.0010029026, 2.002716E-4, 0
280, 744380925, 0.430639, 0.5413066, 0.58385736, -0.42502692, 0.20226291, 0.026736842, -0.0066013336, 0
281, 744397592, 0.43050966, 0.54182065, 0.58400947, -0.4242935, 0.19469431, 0.037775926, 0.036462784, 0
282, 744414259, 0.4303472, 0.5423278, 0.584144, -0.42362463, 0.15569353, -0.05448754, 0.113238335, 0
283, 744430926, 0.4301781, 0.5427484, 0.5842886, -0.42305788, 0.08000155, -0.10862886, 0.15312386, 0
284, 744447593, 0.42998543, 0.54307085, 0.5844685, -0.42259136, 0.028595801, -0.09261416, 0.15343094, 0
285, 744464260, 0.42976502, 0.54333633, 0.58465767, -0.422212, 0.05057137, -0.07549687, 0.14446831, 0
286, 744480927, 0.42957938, 0.5435778, 0.58478636, -0.4219118, 0.04645918, -0.10855644, 0.08608532, 0
287, 744497594, 0.42948055, 0.54374117, 0.5848934, -0.4216535, -0.0048692296, -0.04554613, 0.08470249, 0
288, 744514261, 0.42942184, 0.54386455, 0.5849649, -0.42145538, -0.056573365, 0.014901609, 0.093195915, 0
289, 744530928, 0.4293904, 0.5439405, 0.58500725, -0.4213303, -0.034218494, 0.0382491, 0.09064484, 0
290, 744547595, 0.42934802, 0.54402274, 0.5849828, -0.42130128, -0.004122473, -0.040288433, 0.08775616, 0
291, 744564262, 0.42929786, 0.5441145, 0.5848746, -0.42138416, -0.009677664, -0.14740703, 0.08747196, 0
292, 744580929, 0.4292078, 0.5442476, 0.5847178, -0.42152166, -0.033053767, -0.15153217, 0.082585335, 0
293, 744597596, 0.4290728, 0.54438347, 0.58456874, -0.42169026, -0.013681228, -0.16878134, 0.044493675, 0
294, 744614263, 0.42903498, 0.5444349, 0.5844841, -0.4217797, 0.06272891, -0.11187874, 0.035033226, 0
295, 744630930, 0.429062, 0.54442734, 0.584456, -0.4218008, 0.08529209, -0.10652516, 0.05014229, 0
296, 744647597, 0.42917532, 0.54433316, 0.58450544, -0.42173862, 0.10779806, -0.09275407, 0.048513412, 0
297, 744664264, 0.42931834, 0.5441963, 0.5845808, -0.42166522, 0.04787558, -0.04951438, 0.06608677, 0
298, 744680931, 0.42942667, 0.5440787, 0.5846189, -0.42165375, -0.02001469, -0.090203345, 0.08919048, 0
299, 744697598, 0.42947498, 0.5440169, 0.5845661, -0.4217576, -0.030636922, -0.09611057, 0.09308052, 0
300, 744714265, 0.42949536, 0.5439718, 0.5844701, -0.42192817, 0.0102583505, -0.105536334, 0.058441162, 0
301, 744730932, 0.42952794, 0.5439048, 0.5843928, -0.42208827, 0.06578992, -0.07820785, 0.05382824, 0
302, 744747599, 0.42964613, 0.54374474, 0.5844198, -0.4221369, 0.08588709, -0.07229817, 0.0418272, 0
303, 744764266, 0.4297984, 0.5435619, 0.5844687, -0.4221495, 0.057798214, -0.09933296, 0.03083992, 0
304, 744780933, 0.42995742, 0.54338926, 0.58451116, -0.4221512, -0.0015686139, -0.14304829, 0.04274273, 0
305, 744797600, 0.43008775, 0.5432582, 0.58451384, -0.42218328, -0.062097933, -0.16254756, 0.082707405, 0
306, 744814267, 0.4301846, 0.5431459, 0.5845134, -0.4222298, -0.050036505, -0.14555186, 0.06685734, 0
307, 744830934, 0.43027306, 0.54307896, 0.58446145, -0.42229754, -0.030362, -0.1158347, 0.10334396, 0
308, 744847601, 0.43042842, 0.54297745, 0.58443886, -0.42230108, -0.01350957, -0.0759097, 0.05855465, 0
309, 744864268, 0.4306394, 0.5428355, 0.5844447, -0.42226064, -0.032116577, -0.046103347, 0.03196144, 0
310, 744880935, 0.43090454, 0.5426628, 0.5844848, -0.42215618, -0.03172051, -0.059044078, 0.11254501, 0
311, 744897602, 0.4311386, 0.54245037, 0.58455145, -0.4220981, 0.001103707, -0.09506073, 0.06923294, 0
312, 744914269, 0.43130562, 0.5422913, 0.58456105, -0.4221188, -0.00520964, -0.23460457, -0.025917053, 0
313, 744930936, 0.43149403, 0.5421346, 0.58459294, -0.42208314, -0.01694541, -0.23053439, -0.046642303, 0
314, 744947603, 0.4315919, 0.5420964, 0.58456254, -0.42207432, -0.053689823, -0.22766314, 0.027889252, 0
315, 744964270, 0.43168968, 0.54208565, 0.58448696, -0.42209288, -0.004926896, -0.16623932, 0.07642937, 0
316, 744980937, 0.43184412, 0.5420083, 0.5844655, -0.42206404, 0.08710859, -0.08211531, 0.12580776, 0
317, 744997604, 0.43211177, 0.5417726, 0.5845899, -0.42192024, 0.18494758, 0.0103524495, 0.12353611, 0
318, 745014271, 0.43239027, 0.541473, 0.58474284, -0.4218075, 0.16574089, 4.1461654E-4, 0.04914093, 0
319, 745030938, 0.43266672, 0.5411248, 0.5848854, -0.42177317, -0.005381298, -0.05409751, 0.048256874, 0
320, 745047605, 0.43281844, 0.5409276, 0.5848639, -0.42190045, -0.16607682, -0.13168244, 0.06140709, 0
321, 745064272, 0.43284324, 0.5408882, 0.5846489, -0.42222327, -0.20419249, -0.16630727, 0.117313385, 0
322, 745080939, 0.4327597, 0.5409598, 0.58431464, -0.4226796, -0.15065958, -0.17333162, 0.031367302, 0
323, 745097606, 0.4326637, 0.5410952, 0.5839898, -0.4230534, -0.06131899, -0.1652096, -0.017428398, 0
324, 745114273, 0.43261045, 0.5412404, 0.5837357, -0.42327264, -0.035888806, -0.23230171, -0.029797554, 0
325, 745130940, 0.4325747, 0.54139614, 0.5835259, -0.4233995, -0.012288743, -0.25777325, 0.014719963, 0
326, 745147607, 0.43260083, 0.5415062, 0.5834267, -0.42336854, 0.011053833, -0.21225439, 0.0149822235, 0
327, 745164274, 0.43264043, 0.54161406, 0.583374, -0.42326275, 0.030519353, -0.13018982, 0.0033159256, 0
328, 745180941, 0.4327052, 0.5417058, 0.5833549, -0.4231055, 0.048715096, -0.09603257, 0.03856373, 0
329, 745197608, 0.43278462, 0.5417706, 0.5833259, -0.42298126, 0.020640975, -0.031204198, 0.07727814, 0
330, 745214275, 0.43280858, 0.54182297, 0.5832659, -0.4229722, 0.021734176, -0.031410947, 0.057759285, 0
331, 745230942, 0.43282363, 0.5418665, 0.5831924, -0.42300236, 0.047701463, -0.02027799, 0.081484795, 0
332, 745247609, 0.43286186, 0.541854, 0.5831407, -0.42305052, 0.07230689, -0.0037668638, 0.07785034, 0
333, 745264276, 0.43288192, 0.54183835, 0.5830649, -0.42315447, 0.08136855, -0.052190274, 0.037199974, 0
334, 745280943, 0.43288547, 0.54181594, 0.5830204, -0.42324087, 0.04654881, -0.117795125, -0.0070638657, 0
335, 745297610, 0.43286985, 0.5418469, 0.58293307, -0.4233377, -0.029286232, -0.15630932, 0.025863647, 0
336, 745314277, 0.4327825, 0.541934, 0.58281314, -0.4234805, -0.0026781322, -0.1624425, 0.067741394, 0
337, 745330944, 0.432625, 0.54202724, 0.5827243, -0.42364436, 0.08367051, -0.20493276, 0.06923866, 0
338, 745347611, 0.43250784, 0.5420487, 0.58275497, -0.42369437, 0.11526496, -0.18850568, 0.026520729, 0
339, 745364278, 0.43237537, 0.54210556, 0.5827976, -0.42369816, 0.06471393, -0.106698826, 0.055098534, 0
340, 745380945, 0.43222353, 0.54213536, 0.58290637, -0.4236654, 0.010403858, -0.08716446, 0.061325073, 0
341, 745397612, 0.43205988, 0.5421345, 0.5830527, -0.4236321, -0.0072941217, -0.095384374, 0.03574276, 0
342, 745414279, 0.43185377, 0.5422107, 0.5831158, -0.423658, -0.0057829507, -0.12801614, 0.0057907104, 0
343, 745430946, 0.4316067, 0.5423458, 0.58313125, -0.42371535, -0.036533862, -0.10962036, 0.03718853, 0
344, 745447613, 0.43133143, 0.54256165, 0.5830753, -0.4237963, -0.08407686, -0.077019885, 0.058672905, 0
345, 745464280, 0.43103445, 0.5427658, 0.58304405, -0.42388, -0.080470696, -0.07206058, 0.09513569, 0
346, 745480947, 0.430756, 0.5429351, 0.5830264, -0.42397046, -0.022072574, -0.086084224, 0.04108429, 0
347, 745497614, 0.43050566, 0.5431416, 0.5829577, -0.42405468, -0.0066794613, -0.091649026, 0.002064705, 0
348, 745514281, 0.4303318, 0.5433214, 0.5829076, -0.42407003, -0.06863636, -0.13496338, 0.065205574, 0
349, 745530948, 0.43019035, 0.5435042, 0.5828373, -0.4240758, -0.15174966, -0.13151614, 0.13686275, 0
350, 745547615, 0.43000057, 0.543756, 0.5826849, -0.4241552, -0.17189957, -0.10588032, 0.12135601, 0
351, 745564282, 0.42980412, 0.5440427, 0.5824702, -0.42428133, -0.11628127, -0.13042048, 0.037278175, 0
352, 745580949, 0.42960766, 0.5443863, 0.58221203, -0.42439383, -0.058784578, -0.12038273, -0.043456078, 0
353, 745597616, 0.42944717, 0.5447078, 0.581991, -0.42444685, -0.024196843, -0.087164015, -0.045038223, 0
354, 745614283, 0.42932886, 0.5450289, 0.5817776, -0.42444685, -0.026324462, -0.066432744, 0.03207779, 0
355, 745630950, 0.42931646, 0.5452382, 0.5816552, -0.42435825, 0.007556526, -0.007504224, 0.10507679, 0
356, 745647617, 0.4293661, 0.54534125, 0.58156735, -0.42429608, 0.04763441, -0.034874726, 0.094091415, 0
357, 745664284, 0.42950273, 0.5453287, 0.58153266, -0.42422158, 0.06376422, -0.067334175, 0.0783062, 0
358, 745680951, 0.4296529, 0.54528064, 0.5815096, -0.42416286, 0.06831942, -0.03972831, 0.04370308, 0
359, 745697618, 0.42969516, 0.5452989, 0.58141744, -0.42422286, 0.11080096, -0.070613556, 0.039821625, 0
360, 745714285, 0.42964172, 0.5453837, 0.5812864, -0.42434755, 0.13655658, -0.12420928, 0.10514736, 0
361, 745730952, 0.42955276, 0.5454095, 0.5812547, -0.4244478, 0.14624207, -0.09820623, 0.1260004, 0
362, 745747619, 0.4295124, 0.54529756, 0.5813456, -0.42450815, 0.12436239, -0.06971503, 0.07236767, 0
363, 745764286, 0.42951736, 0.54511213, 0.5815071, -0.42452, 0.10560339, -0.047606025, -0.010790825, 0
364, 745780953, 0.42957604, 0.544873, 0.58171344, -0.42448503, 0.083460405, -0.0118582565, -0.015241623, 0
365, 745797620, 0.4295971, 0.54471195, 0.5818202, -0.42452392, 0.00571545, -0.033578128, 0.12969685, 0
366, 745814287, 0.42962614, 0.54450244, 0.5819197, -0.42462686, -0.047100216, -0.05352241, 0.180377, 0
367, 745830954, 0.4296195, 0.54421806, 0.58206993, -0.42479244, -0.03059356, -0.060044296, 0.07736969, 0
368, 745847621, 0.4296149, 0.5439067, 0.58225554, -0.4249414, 0.025204886, -0.101005726, 0.008639336, 0
369, 745864288, 0.42966005, 0.5435387, 0.5825208, -0.42500314, -0.0010909667, -0.103556685, -0.011522293, 0
370, 745880955, 0.42970413, 0.5432397, 0.5827168, -0.425072, -0.037066493, -0.116654314, 0.021081924, 0
371, 745897622, 0.42969254, 0.54301876, 0.5828477, -0.42518666, -0.049655415, -0.12534785, 0.005051613, 0
372, 745914289, 0.4296041, 0.5428552, 0.5829352, -0.42536497, -0.028906036, -0.1772308, 0.007127762, 0
373, 745930956, 0.4295171, 0.5426364, 0.5830998, -0.42550647, 0.0036264977, -0.1371766, 0.027770996, 0
374, 745947623, 0.42942926, 0.542394, 0.58330286, -0.42562568, 0.017990781, -0.08006122, -0.019802094, 0
375, 745964290, 0.4293384, 0.54216045, 0.5835172, -0.42572084, -3.4957426E-4, -0.0629855, 0.022473335, 0
376, 745980957, 0.42923385, 0.5419475, 0.5837333, -0.4258012, -0.015026776, -0.07064887, 0.068006516, 0
377, 745997624, 0.42912555, 0.54177296, 0.5838882, -0.42592025, -0.03179025, -0.09700887, 0.15066433, 0
378, 746014291, 0.42902035, 0.54157794, 0.5840389, -0.42606777, -0.063748576, -0.06952572, 0.1123991, 0
379, 746030958, 0.42893678, 0.54137844, 0.58418024, -0.42621154, -0.084320486, -0.054971, 0.10561085, 0
380, 746047625, 0.42884257, 0.5412549, 0.58424157, -0.42637897, -0.097430415, -0.038348116, 0.088645935, 0
381, 746064292, 0.42879546, 0.54113084, 0.5842639, -0.4265531, -0.12573923, -0.04253474, 0.09153175, 0
382, 746080959, 0.4288053, 0.54100466, 0.58422315, -0.42675906, -0.15802746, -0.033100035, 0.11340618, 0
383, 746097626, 0.42888597, 0.5408492, 0.58418006, -0.42693424, -0.18683381, -0.028319761, 0.13845539, 0
384, 746114293, 0.42897633, 0.5407342, 0.5841127, -0.42708117, -0.21978432, -0.06543141, 0.17237854, 0
385, 746130960, 0.42909017, 0.54066163, 0.58400744, -0.42720255, -0.25557163, -0.10943105, 0.33382893, 0
386, 746147627, 0.4291569, 0.5406351, 0.58376276, -0.42750347, -0.29073045, 0.011146591, 0.42995548, 0
387, 746164294, 0.42930695, 0.5404846, 0.5835318, -0.4278583, -0.20043032, -0.10377014, 0.22046185, 0
388, 746180961, 0.4297145, 0.5401454, 0.58346635, -0.4279668, -0.13354228, -0.157812, -0.075240135, 0
389, 746197628, 0.43032113, 0.5398041, 0.5834517, -0.427808, -0.16727978, -0.1472899, -0.19651031, 0
390, 746214295, 0.43088436, 0.5396524, 0.5832663, -0.42768517, -0.18944019, -0.19360045, -0.18016529, 0
391, 746230962, 0.43131775, 0.5396459, 0.5829323, -0.42771196, -0.13661447, -0.27417687, -0.052186012, 0
392, 746247629, 0.43173665, 0.53962314, 0.5826452, -0.42770898, -0.07725457, -0.25540578, 0.033514023, 0
393, 746264296, 0.43208554, 0.53967375, 0.582379, -0.42765537, -0.11331928, -0.2383464, 0.06773472, 0
394, 746280963, 0.43236586, 0.53982365, 0.5821041, -0.4275572, -0.3344013, -0.17521292, 0.13525963, 0
395, 746297630, 0.4324956, 0.539999, 0.5818579, -0.4275396, -0.6404386, -0.22512694, 0.26306438, 0
396, 746314297, 0.43235165, 0.54002607, 0.5818878, -0.42761037, -0.9143048, -0.21892692, 0.3012371, 0
397, 746330964, 0.43180948, 0.5398498, 0.5823401, -0.42776498, -1.19607, -0.24049257, 0.10004711, 0
398, 746347631, 0.4307195, 0.53958535, 0.58311445, -0.4281426, -1.4484178, -0.25307602, -0.24645042, 0
399, 746364298, 0.42908895, 0.53914577, 0.5841666, -0.42889854, -1.449528, -0.34391692, -0.41673756, 0
400, 746380965, 0.42701894, 0.53842103, 0.5854719, -0.4300934, -1.1460955, -0.35134763, -0.44175148, 0
401, 746397632, 0.425063, 0.53699696, 0.5872715, -0.43135616, -0.6863587, -0.26302424, -0.48019695, 0
402, 746414299, 0.42354175, 0.53536284, 0.58887076, -0.43270114, 1.7985866, -0.15177268, -0.37922478, 0
403, 746430966, 0.4234286, 0.53477556, 0.5880822, -0.43460658, 5.2292943, -1.1889704, -0.44701958, 0
404, 746447633, 0.42632616, 0.53361934, 0.58841664, -0.43273818, 2.7093806, -0.4033593, -0.6318474, 0
405, 746464300, 0.4291141, 0.5324325, 0.590026, -0.42923895, -1.2678703, 2.26891, 0.8719435, 0
406, 746480967, 0.42910877, 0.53175443, 0.5916902, -0.42779195, -1.4843465, 2.0413375, 1.3842916, 0
407, 746497634, 0.42881742, 0.53053933, 0.5936589, -0.42686406, -0.29706392, 0.06767883, 0.44242477, 0
408, 746514301, 0.42865744, 0.52872795, 0.5957987, -0.42629048, -0.18766014, -0.3830147, 0.3237133, 0
409, 746530968, 0.42795616, 0.527339, 0.5967259, -0.42741746, 0.24183834, -0.34302846, 0.05730152, 0
410, 746547635, 0.42764828, 0.52603686, 0.59728175, -0.42855197, 1.3129312, -0.4601079, -0.4191227, 0
411, 746564302, 0.4279322, 0.5244828, 0.59819096, -0.4289051, 1.4779158, -0.022499708, -0.7376003, 0
412, 746580969, 0.42813557, 0.52284896, 0.59935504, -0.4290717, 0.70201063, 0.57633036, -0.74906445, 0
413, 746597636, 0.42780277, 0.5217295, 0.60054857, -0.42909718, 0.20346183, 0.93626904, -0.6455374, 0
414, 746614303, 0.42648286, 0.5219241, 0.6008022, -0.42981902, 0.93382686, 0.47959936, -0.7876358, 0
415, 746630970, 0.42480424, 0.52321136, 0.6003052, -0.4306101, 1.2174132, 0.18634565, -0.89019394, 0
416, 746647637, 0.42277047, 0.525341, 0.5993133, -0.4313997, 0.21585652, 0.16320156, -0.14210129, 0
417, 746664304, 0.4198258, 0.52823347, 0.59729123, -0.4335425, -0.5930165, -0.44025078, 1.053422, 0
418, 746680971, 0.41643563, 0.53076655, 0.59506553, -0.43676698, -0.8814667, -0.95309144, 1.5471201, 0
419, 746697638, 0.4131783, 0.5319432, 0.5937038, -0.44026822, -0.24099368, -0.7344209, 1.1193514, 0
420, 746714305, 0.4106771, 0.5315322, 0.5935457, -0.4433075, 1.0439602, -0.2946739, -0.071992874, 0
421, 746730972, 0.40945116, 0.5298385, 0.5948096, -0.44477272, 1.7055665, 0.06407088, -0.71468925, 0
422, 746747639, 0.40955052, 0.5273591, 0.5970414, -0.4446373, 0.9158005, 0.3868303, -0.36756134, 0
423, 746764306, 0.41004795, 0.5244315, 0.5996769, -0.44409442, -0.53263944, 0.59948635, 0.38074684, 0
424, 746780973, 0.4097876, 0.5217865, 0.6017728, -0.44461513, -0.8999792, -0.09599122, 0.6481724, 0
425, 746797640, 0.40876263, 0.5197559, 0.6030297, -0.446231, -0.9166937, -0.57825685, 0.34681606, 0
426, 746814307, 0.4072732, 0.51850605, 0.60356045, -0.44832474, -0.9887241, -0.517063, 0.3346243, 0
427, 746830974, 0.40529394, 0.51794374, 0.6035389, -0.45079058, -0.659171, -0.30573443, 0.2831726, 0
428, 746847641, 0.40339923, 0.51748955, 0.6035884, -0.4529401, -0.081810884, -0.40396413, 0.13304424, 0
429, 746864308, 0.40202692, 0.5168202, 0.6040915, -0.45425197, 0.07517143, -0.37487748, 0.042222977, 0
430, 746880975, 0.40090847, 0.51617986, 0.6048444, -0.45496616, -0.079126045, -0.36110663, -0.07873249, 0
